Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,6,D,0,1,Defense,Pull,,,Jansen B,3.891,Dan Latz,Mccart C,Carrol K,Jansen B,Sage,Fox Cody,Brinkm E,,,,,,,,,,,,,,,,,,,,,,0
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,6,D,0,1,Defense,Goal,,,Anonymous,,Dan Latz,Mccart C,Carrol K,Jansen B,Sage,Fox Cody,Brinkm E,,,,,,,,,,,,,,,,,,,,,,4
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,27,O,1,1,Offense,Catch,Jeffer I,Grand C,,,Harde C,Settle T,Grand C,Jeffer I,Misleh G,Mack Ed,Kelly K,,,,,,,,,,,,,,,,,,,,,,123
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,27,O,1,1,Offense,Catch,Grand C,Jeffer I,,,Harde C,Settle T,Grand C,Jeffer I,Misleh G,Mack Ed,Kelly K,,,,,,,,,,,,,,,,,,,,,,132
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,27,O,1,1,Offense,Catch,Jeffer I,Grand C,,,Harde C,Settle T,Grand C,Jeffer I,Misleh G,Mack Ed,Kelly K,,,,,,,,,,,,,,,,,,,,,,136
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,27,O,1,1,Offense,Catch,Grand C,Harde C,,,Harde C,Settle T,Grand C,Jeffer I,Misleh G,Mack Ed,Kelly K,,,,,,,,,,,,,,,,,,,,,,140
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,27,O,1,1,Offense,Catch,Harde C,Misleh G,,,Harde C,Settle T,Grand C,Jeffer I,Misleh G,Mack Ed,Kelly K,,,,,,,,,,,,,,,,,,,,,,144
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,27,O,1,1,Offense,Goal,Misleh G,Mack Ed,,,Harde C,Settle T,Grand C,Jeffer I,Misleh G,Mack Ed,Kelly K,,,,,,,,,,,,,,,,,,,,,,148
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,6,D,1,2,Defense,Pull,,,Jansen B,5.418,Mccart C,Carrol K,Jansen B,Sage,Fox Cody,North K,Brinkm E,,,,,,,,,,,,,,,,,,,,,,152
2015-07-11 19:57,AUDL,Pittsburgh Thunderbirds,6,D,1,2,Defense,Goal,,,Anonymous,,Mccart C,Carrol K,Jansen B,Sage,Fox Cody,North K,Brinkm E,,,,,,,,,,,,,,,,,,,,,,156
