Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,A Brown,S Rich,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3894,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,S Rich,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3898,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,A Brown,B Keren,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3902,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,B Keren,S Rich,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3906,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,S Rich,B Keren,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3910,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,B Keren,J Sculli,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3914,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,J Sculli,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3918,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,A Brown,S Rich,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3922,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,S Rich,C Camp,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3926,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,C Camp,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3930,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Catch,A Brown,D Wise,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3934,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,59,O,13,8,Offense,Goal,D Wise,C Camp,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,3938,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,Pull,,,Buddy,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,3986,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,3990,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,3994,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,3998,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4002,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4006,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4010,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4014,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4019,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4022,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4026,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,47,D,13,9,Defense,Goal,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4031,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,OpponentPullOb,Anonymous,Anonymous,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4094,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Catch,A Brown,B Keren,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4113,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Catch,B Keren,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4119,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Catch,A Brown,S Rich,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4122,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Catch,S Rich,C Camp,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4126,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Catch,C Camp,Cooli,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4130,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Catch,Cooli,S Rich,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4144,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,56,O,14,9,Offense,Goal,S Rich,Cooli,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4148,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,Pull,,,Buddy,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4202,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4206,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4210,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4214,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4218,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4222,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4226,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4230,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4234,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,38,D,14,10,Defense,Goal,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4238,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,OpponentPull,Anonymous,Anonymous,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4288,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Catch,B Keren,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4297,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Catch,A Brown,B Keren,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4301,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Catch,B Keren,Cooli,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4305,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Catch,Cooli,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4309,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Catch,A Brown,S Rich,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4313,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Catch,S Rich,D Wise,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4317,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,35,O,15,10,Offense,Goal,D Wise,C Camp,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4321,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,Pull,,,K Garner,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4372,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4376,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4380,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4384,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4388,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4392,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4396,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4400,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4404,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4408,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4412,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4416,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4420,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4424,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Defense,Throwaway,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4428,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Nelson,B Ever,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4432,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Ever,B Nelson,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4435,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Nelson,S Rich,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4438,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,S Rich,B Nelson,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4441,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Nelson,B Ever,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4445,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Ever,S Rich,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4449,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,S Rich,B Nelson,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4455,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Nelson,B Ever,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4460,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Ever,B Nelson,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4464,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Nelson,B Ever,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4470,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,B Ever,A Mesh,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4478,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Catch,A Mesh,K Garner,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4488,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,126,D,16,10,Offense,Goal,K Garner,S Rich,,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,A Mesh,B Ever,,,,,,,,,,,,,,,,,,,,,,4496,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,25,D,17,10,Defense,Pull,,,Buddy,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4557,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,25,D,17,10,Defense,OpponentCatch,,,Anonymous,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4561,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,25,D,17,10,Defense,D,,,A Mesh,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4566,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,25,D,17,10,Offense,Goal,A Drews,A Mesh,,,A Drews,M Swain,Buddy,A Mesh,K Alex,B Ever,KPS,,,,,,,,,,,,,,,,,,,,,,4580,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,Pull,,,K Garner,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4651,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4655,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4659,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4663,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4667,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4671,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4675,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4679,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4683,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,OpponentCatch,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4687,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,42,D,17,11,Defense,Goal,,,Anonymous,,S Rich,B Nelson,K Garner,T Debyl,J Spiro,Buddy,B Ever,,,,,,,,,,,,,,,,,,,,,,4691,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,OpponentPull,Anonymous,Anonymous,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4719,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,Catch,B Keren,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4728,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,Catch,A Brown,D Wise,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4732,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,Catch,D Wise,C Camp,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4736,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,Catch,C Camp,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4742,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,Catch,A Brown,C Camp,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4746,,,,,,,yds,0.0,0.0,0.0,
2015-04-18 19:34,,Indianapolis AlleyCays,320,O,18,11,Offense,Catch,C Camp,A Brown,,,J Sculli,A Brown,Cooli,B Keren,D Wise,S Rich,C Camp,,,,,,,,,,,,,,,,,,,,,,4749,,,,,,,yds,0.0,0.0,0.0,
