Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Peters B,Wynne R,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1297,Field,0.958,0.543,Field,0.912,0.375,yds,9.7,9.0,3.6,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Wynne R,Jaffe M,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1301,Field,0.912,0.375,Field,0.860,0.180,yds,11.2,10.4,4.2,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Jaffe M,Wynne R,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1304,Field,0.860,0.180,Field,0.827,0.408,yds,12.5,12.2,2.6,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Wynne R,Higgin S,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1309,Field,0.827,0.408,Field,0.918,0.867,yds,25.5,24.4,-7.2,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Higgin S,Wynne R,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1318,Field,0.918,0.867,Field,0.800,0.783,yds,10.4,4.4,9.4,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Anonymous,Smith K,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1390,Field,0.800,0.783,Field,0.821,0.740,yds,2.9,2.3,-1.7,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Smith K,Cohen G,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1404,Field,0.821,0.740,Field,0.557,0.057,yds,42.1,36.4,21.1,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Cohen G,Rasmus C,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1410,Field,0.557,0.057,Field,0.413,0.239,yds,15.1,9.7,11.5,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Rasmus C,Marcy J,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1414,Field,0.413,0.239,Field,0.563,0.480,yds,17.6,12.8,-12.0,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Catch,Marcy J,Kittre B,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1421,Field,0.563,0.480,Field,0.294,0.519,yds,21.6,2.1,21.5,
2015-05-02 19:03,AUDL,San Diego Growlers,145,D,8,6,Offense,Goal,Kittre B,Cohen G,,,Kittre B,Marcy J,Cohen G,Higgin S,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,1429,Field,0.294,0.519,Endzone A,0.483,0.767,yds,36.3,13.2,33.8,
2015-05-02 19:03,AUDL,San Diego Growlers,37,D,8,7,Defense,Pull,,,Wynne R,,Crawfo M,Dillow L,Natali M,Farina C,Higgin S,Sanche M,Wynne R,,,,,,,,,,,,,,,,,,,,,,1483,Endzone A,0.955,0.381,Field,0.923,0.233,yds,75.1,7.9,74.7,
2015-05-02 19:03,AUDL,San Diego Growlers,37,D,8,7,Defense,Goal,,,Anonymous,,Crawfo M,Dillow L,Natali M,Farina C,Higgin S,Sanche M,Wynne R,,,,,,,,,,,,,,,,,,,,,,1518,Field,0.929,0.255,Endzone A,0.538,0.192,yds,83.6,3.4,-83.5,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,OpponentPull,Anonymous,Anonymous,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1579,Field,0.866,0.563,Field,0.892,0.570,yds,2.1,0.4,2.1,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,Catch,Rasmus C,Kittre B,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1588,Field,0.882,0.573,Field,0.772,0.207,yds,21.4,19.5,-8.8,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,Catch,Kittre B,Rasmus C,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1592,Field,0.772,0.207,Field,0.864,0.439,yds,14.4,12.4,7.3,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,Catch,Rasmus C,Smith K,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1596,Field,0.864,0.439,Field,0.864,0.280,yds,8.5,8.5,0.1,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,Catch,Smith K,Marcy J,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1600,Field,0.864,0.280,Field,0.608,0.857,yds,37.0,30.8,-20.5,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,Throwaway,Marcy J,Anonymous,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1604,Field,0.608,0.857,Endzone A,0.110,0.440,yds,70.0,22.2,-66.4,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Defense,Throwaway,,,Anonymous,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1737,Field,0.006,0.431,Field,0.783,0.351,yds,62.3,4.3,62.2,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Offense,Catch,Rasmus C,Wynne R,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1745,Field,0.760,0.349,Field,0.745,0.193,yds,8.4,8.3,-1.2,
2015-05-02 19:03,AUDL,San Diego Growlers,191,O,8,7,Cessation,EndOfFirstQuarter,,,,,Crawfo M,Kittre B,Peters B,Cohen G,Cocks K,Rasmus C,Wynne R,,,,,,,,,,,,,,,,,,,,,,1768,Field,0.745,0.193,Field,0.745,0.193,yds,0.0,0.0,0.0,
2015-05-02 19:03,AUDL,San Diego Growlers,88,D,8,8,Defense,Pull,,,Kittre B,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,1918,Endzone B,0.028,0.350,Endzone A,0.910,0.600,yds,83.4,13.3,82.3,
2015-05-02 19:03,AUDL,San Diego Growlers,88,D,8,8,Defense,Goal,,,Anonymous,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2004,Endzone A,0.879,0.677,Endzone B,0.307,0.080,yds,94.1,31.9,-88.6,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,OpponentPull,Anonymous,Anonymous,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2055,Endzone B,0.055,0.615,Field,0.088,0.321,yds,75.7,15.7,-74.0,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Marcy J,Smith K,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2065,Field,0.099,0.339,Field,0.253,0.499,yds,14.9,8.5,12.3,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Smith K,Wynne R,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2069,Field,0.253,0.499,Field,0.237,0.718,yds,11.7,11.7,-1.2,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Wynne R,Smith K,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2073,Field,0.237,0.718,Field,0.198,0.515,yds,11.2,10.8,-3.1,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Smith K,Wynne R,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2077,Field,0.198,0.515,Field,0.236,0.396,yds,7.0,6.3,3.0,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Wynne R,Sanche M,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2081,Field,0.236,0.396,Field,0.491,0.537,yds,21.7,7.5,20.4,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Sanche M,Wynne R,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2085,Field,0.491,0.537,Field,0.430,0.607,yds,6.2,3.7,-4.9,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Wynne R,Smith K,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2089,Field,0.430,0.607,Field,0.375,0.863,yds,14.3,13.6,-4.4,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Smith K,Sanche M,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2093,Field,0.375,0.863,Field,0.522,0.882,yds,11.9,1.0,11.8,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Sanche M,Wynne R,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2097,Field,0.522,0.882,Field,0.352,0.605,yds,20.1,14.8,-13.6,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Catch,Wynne R,Marcy J,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2101,Field,0.352,0.605,Field,0.496,0.777,yds,14.7,9.2,11.5,
2015-05-02 19:03,AUDL,San Diego Growlers,56,O,9,8,Offense,Goal,Marcy J,Sanche M,,,Ham S,Marcy J,Cohen G,Higgin S,Sanche M,Smith K,Wynne R,,,,,,,,,,,,,,,,,,,,,,2109,Field,0.496,0.777,Endzone B,0.290,0.655,yds,46.6,6.5,46.1,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Defense,Pull,,,Cohen G,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2163,Endzone B,0.079,0.199,Endzone A,0.910,0.490,yds,84.8,15.6,83.4,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Defense,D,,,Cohen G,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2174,Endzone A,0.907,0.498,Endzone B,0.659,0.304,yds,95.6,10.3,-95.0,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Cohen G,Crawfo M,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2180,Endzone B,0.100,0.294,Endzone B,0.290,0.615,yds,17.6,17.1,-3.8,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Crawfo M,Dillow L,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2184,Endzone B,0.290,0.615,Field,0.910,0.742,yds,14.6,6.7,13.0,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Dillow L,Marcy J,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2188,Field,0.910,0.742,Field,0.809,0.754,yds,8.2,0.6,8.1,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Marcy J,Cohen G,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2192,Field,0.809,0.754,Field,0.785,0.343,yds,22.0,21.9,1.9,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Cohen G,Marcy J,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2196,Field,0.785,0.343,Field,0.763,0.642,yds,16.0,15.9,1.8,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Marcy J,Crawfo M,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2200,Field,0.763,0.642,Field,0.630,0.493,yds,13.3,7.9,10.6,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Crawfo M,Marcy J,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2204,Field,0.630,0.493,Field,0.547,0.307,yds,11.9,9.9,6.6,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Marcy J,Crawfo M,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2208,Field,0.547,0.307,Field,0.353,0.846,yds,32.7,28.8,15.5,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Catch,Crawfo M,Cohen G,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2212,Field,0.353,0.846,Field,0.042,0.783,yds,25.1,3.4,24.9,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,10,8,Offense,Goal,Cohen G,Ham S,,,Crawfo M,Ham S,Marcy J,Dillow L,Cohen G,Natali M,Farina C,,,,,,,,,,,,,,,,,,,,,,2216,Field,0.042,0.783,Endzone A,0.576,0.860,yds,12.5,4.1,11.9,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Defense,Pull,,,Kittre B,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2275,Endzone A,0.990,0.326,Endzone B,0.303,0.442,yds,86.5,6.2,86.3,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Defense,Throwaway,,,Anonymous,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2288,Endzone B,0.362,0.443,Field,0.554,0.975,yds,51.4,28.4,-42.9,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Catch,Peters B,Falat E,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2300,Field,0.561,0.979,Field,0.651,0.661,yds,18.4,17.0,7.2,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Catch,Falat E,Cocks K,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2303,Field,0.651,0.661,Field,0.792,0.844,yds,15.0,9.8,11.3,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Catch,Cocks K,Rasmus C,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2310,Field,0.792,0.844,Field,0.611,0.568,yds,20.7,14.7,-14.5,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Catch,Rasmus C,Peters B,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2314,Field,0.611,0.568,Field,0.755,0.682,yds,13.0,6.1,11.5,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Catch,Peters B,Jaffe M,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2317,Field,0.755,0.682,Field,0.672,0.477,yds,12.8,10.9,-6.6,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Catch,Jaffe M,Rasmus C,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2321,Field,0.672,0.477,Field,0.715,0.676,yds,11.1,10.6,3.4,
2015-05-02 19:03,AUDL,San Diego Growlers,55,D,11,8,Offense,Goal,Rasmus C,Johnso C,,,Falat E,Kittre B,Peters B,Cocks K,Jaffe M,Rasmus C,Johnso C,,,,,,,,,,,,,,,,,,,,,,2328,Field,0.715,0.676,Endzone B,0.407,0.126,yds,42.6,29.3,30.9,
2015-05-02 19:03,AUDL,San Diego Growlers,26,D,11,9,Defense,Pull,,,Wynne R,,Crawfo M,Dillow L,Natali M,Farina C,Higgin S,Sanche M,Wynne R,,,,,,,,,,,,,,,,,,,,,,2388,Field,0.991,0.481,Endzone A,0.859,0.263,yds,82.9,11.6,82.1,
2015-05-02 19:03,AUDL,San Diego Growlers,26,D,11,9,Defense,Goal,,,Anonymous,,Crawfo M,Dillow L,Natali M,Farina C,Higgin S,Sanche M,Wynne R,,,,,,,,,,,,,,,,,,,,,,2412,Endzone A,0.859,0.244,Endzone B,0.428,0.839,yds,96.7,31.7,-91.4,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,OpponentPull,Anonymous,Anonymous,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2461,Endzone B,0.128,0.364,Field,0.119,0.701,yds,75.2,18.0,-73.0,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Rasmus C,Smith K,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2473,Field,0.138,0.689,Field,0.242,0.474,yds,14.2,11.5,8.3,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Smith K,Rasmus C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2483,Field,0.242,0.474,Field,0.229,0.852,yds,20.2,20.2,-1.0,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Rasmus C,Smith K,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2487,Field,0.229,0.852,Field,0.297,0.517,yds,18.7,17.9,5.5,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Smith K,Marcy J,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2492,Field,0.297,0.517,Field,0.361,0.129,yds,21.3,20.7,5.0,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Marcy J,Smith K,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2497,Field,0.361,0.129,Field,0.239,0.302,yds,13.4,9.3,-9.7,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Smith K,Marcy J,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2500,Field,0.239,0.302,Field,0.442,0.123,yds,18.9,9.6,16.3,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Marcy J,Smith K,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2503,Field,0.442,0.123,Field,0.487,0.369,yds,13.6,13.1,3.6,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Smith K,Rasmus C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2508,Field,0.487,0.369,Field,0.472,0.606,yds,12.7,12.6,-1.2,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Rasmus C,Johnso C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2515,Field,0.472,0.606,Field,0.584,0.743,yds,11.6,7.3,9.0,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Johnso C,Kittre B,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2521,Field,0.584,0.743,Field,0.786,0.858,yds,17.3,6.2,16.2,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Throwaway,Kittre B,Anonymous,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2524,Field,0.786,0.858,Field,0.943,0.557,yds,20.4,16.1,12.5,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Defense,D,,,Kittre B,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2552,Field,0.953,0.537,Field,0.323,0.065,yds,56.4,25.1,-50.4,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Smith K,Rasmus C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2570,Field,0.337,0.046,Field,0.272,0.354,yds,17.2,16.4,-5.2,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Rasmus C,Johnso C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2573,Field,0.272,0.354,Field,0.337,0.631,yds,15.7,14.8,5.2,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Johnso C,Marcy J,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2577,Field,0.337,0.631,Field,0.450,0.756,yds,11.3,6.7,9.1,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Marcy J,Kittre B,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2581,Field,0.450,0.756,Field,0.464,0.462,yds,15.7,15.7,1.1,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Kittre B,Marcy J,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2585,Field,0.464,0.462,Field,0.651,0.656,yds,18.2,10.3,15.0,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Marcy J,Johnso C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2589,Field,0.651,0.656,Field,0.543,0.431,yds,14.8,12.0,-8.7,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Johnso C,Rasmus C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2593,Field,0.543,0.431,Field,0.442,0.376,yds,8.6,2.9,-8.1,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Rasmus C,Kittre B,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2597,Field,0.442,0.376,Field,0.446,0.910,yds,28.4,28.4,0.3,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Kittre B,Rasmus C,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2601,Field,0.446,0.910,Field,0.388,0.779,yds,8.4,7.0,-4.6,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Catch,Rasmus C,Marcy J,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2605,Field,0.388,0.779,Field,0.465,0.482,yds,17.0,15.8,6.2,
2015-05-02 19:03,AUDL,San Diego Growlers,150,O,12,9,Offense,Goal,Marcy J,Ham S,,,Ham S,Kittre B,Marcy J,Cohen G,Rasmus C,Johnso C,Smith K,,,,,,,,,,,,,,,,,,,,,,2609,Field,0.465,0.482,Endzone B,0.476,0.129,yds,55.6,18.9,52.3,
2015-05-02 19:03,AUDL,San Diego Growlers,153,D,12,10,Defense,Pull,,,Wynne R,,Falat E,Peters B,Natali M,Cocks K,Higgin S,Jaffe M,Wynne R,,,,,,,,,,,,,,,,,,,,,,2669,Endzone B,0.052,0.425,Field,0.035,0.630,yds,79.0,10.9,78.2,
2015-05-02 19:03,AUDL,San Diego Growlers,153,D,12,10,Defense,D,,,Wynne R,,Falat E,Peters B,Natali M,Cocks K,Higgin S,Jaffe M,Wynne R,,,,,,,,,,,,,,,,,,,,,,2705,Field,0.032,0.631,Field,0.947,0.717,yds,73.3,4.6,-73.2,
2015-05-02 19:03,AUDL,San Diego Growlers,153,D,12,10,Offense,Catch,Peters B,Wynne R,,,Falat E,Peters B,Natali M,Cocks K,Higgin S,Jaffe M,Wynne R,,,,,,,,,,,,,,,,,,,,,,2717,Endzone B,0.017,0.932,Field,0.852,0.586,yds,22.1,18.5,12.2,
