Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Defense,Pull,,,Mickle J,7.535,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,0
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Defense,Throwaway,,,Anonymous,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,34
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Griffi W,Mickle J,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,74
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Mickle J,Milard S,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,83
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Milard S,Griffi W,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,88
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Griffi W,Parisi M,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,93
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Parisi M,Leggio D,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,98
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Leggio D,Helms K,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,102
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Helms K,Leggio D,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,106
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Leggio D,Milard S,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,110
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Milard S,Griffi W,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,114
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Catch,Griffi W,Clark B,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,118
2015-07-11 18:08,AUDL,Los Angeles Aviators,124,D,1,0,Offense,Goal,Clark B,Parisi M,,,Griffi W,Milard S,Mickle J,Clark B,Parisi M,Leggio D,Helms K,,,,,,,,,,,,,,,,,,,,,,122
