Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-07-04 19:12,AUDL,Ottawa Outlaws,27,O,2,1,Offense,Goal,Sokolsky,Quinlan,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,135,Field,0.001,0.483,Endzone A,0.672,0.475,yds,6.6,0.4,6.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Defense,Pull,,,Joncas,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,194,Endzone A,0.862,0.723,Endzone B,0.303,0.286,yds,91.8,23.3,88.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Defense,OpponentCatch,,,Anonymous,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,203,Endzone B,0.324,0.258,Endzone B,0.117,0.537,yds,15.4,14.9,-4.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Defense,OpponentCatch,,,Anonymous,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,207,Endzone B,0.117,0.537,Field,0.835,0.676,yds,17.2,7.4,-15.5,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Defense,OpponentCatch,,,Anonymous,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,211,Field,0.835,0.676,Field,0.539,0.681,yds,23.7,0.3,-23.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Defense,D,,,Goderre,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,214,Field,0.539,0.681,Endzone A,0.286,0.395,yds,59.4,15.2,-57.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Catch,Goderre,Monfette,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,227,Endzone A,0.934,0.388,Field,0.238,0.142,yds,24.2,13.1,20.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Catch,Monfette,Groulx,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,244,Field,0.238,0.142,Field,0.978,0.106,yds,59.2,1.9,59.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Catch,Anonymous,Ceballos,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,409,Field,0.978,0.106,Field,0.987,0.101,yds,0.8,0.3,0.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Catch,Ceballos,Monfette,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,412,Field,0.987,0.101,Field,0.801,0.494,yds,25.7,21.0,-14.9,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Catch,Monfette,Andre,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,416,Field,0.801,0.494,Field,0.954,0.836,yds,21.9,18.2,12.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Catch,Andre,Goderre,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,425,Field,0.954,0.836,Field,0.846,0.611,yds,14.8,12.0,-8.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,237,D,3,1,Offense,Goal,Goderre,Bisson,,,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,429,Field,0.846,0.611,Endzone B,0.200,0.560,yds,16.6,2.7,16.3,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,Pull,,,Ceballos,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,495,Endzone B,0.193,0.280,Endzone A,0.845,0.571,yds,88.3,15.6,87.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,499,Endzone A,0.679,0.587,Field,0.214,0.492,yds,24.1,5.1,-23.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,503,Field,0.214,0.492,Field,0.268,0.251,yds,13.5,12.8,-4.3,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,507,Field,0.268,0.251,Field,0.270,0.685,yds,23.1,23.1,-0.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,511,Field,0.270,0.685,Field,0.431,0.736,yds,13.2,2.7,-12.9,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,515,Field,0.431,0.736,Field,0.364,0.404,yds,18.5,17.7,5.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,519,Field,0.364,0.404,Field,0.477,0.236,yds,12.8,9.0,-9.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,523,Field,0.477,0.236,Field,0.539,0.449,yds,12.4,11.4,-5.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,527,Field,0.539,0.449,Field,0.674,0.575,yds,12.7,6.7,-10.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,OpponentCatch,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,531,Field,0.674,0.575,Field,0.783,0.880,yds,18.4,16.3,-8.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,3,2,Defense,Goal,,,Anonymous,,Malik,Chaouch,Steve,Bonnaud,Brissett,Gamache,Ceballos,,,,,,,,,,,,,,,,,,,,,,534,Field,0.783,0.880,Endzone B,0.400,0.871,yds,25.4,0.4,-25.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,OpponentPull,Anonymous,Anonymous,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,588,Endzone B,0.141,0.251,Field,0.226,0.835,yds,71.9,31.1,-64.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Faye,Roger,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,598,Field,0.201,0.855,Field,0.224,0.439,yds,22.2,22.2,1.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Roger,Sokolsky,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,602,Field,0.224,0.439,Field,0.464,0.707,yds,23.9,14.3,19.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Sokolsky,Faye,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,606,Field,0.464,0.707,Field,0.337,0.500,yds,15.0,11.0,-10.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Faye,Roger,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,610,Field,0.337,0.500,Field,0.432,0.785,yds,17.0,15.2,7.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Roger,Bonnaud,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,614,Field,0.432,0.785,Field,0.644,0.735,yds,17.2,2.7,17.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Bonnaud,Saunders,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,618,Field,0.644,0.735,Field,0.411,0.539,yds,21.3,10.4,-18.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Saunders,Charette,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,622,Field,0.411,0.539,Field,0.483,0.248,yds,16.6,15.6,5.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Throwaway,Charette,Anonymous,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,626,Field,0.483,0.248,Field,0.695,0.713,yds,30.1,24.8,17.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,630,Field,0.696,0.675,Field,0.621,0.473,yds,12.3,10.8,-6.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,634,Field,0.621,0.473,Field,0.659,0.332,yds,8.1,7.5,3.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,638,Field,0.659,0.332,Field,0.483,0.168,yds,16.6,8.8,-14.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,642,Field,0.483,0.168,Field,0.274,0.225,yds,17.0,3.0,-16.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,646,Field,0.274,0.225,Field,0.496,0.654,yds,28.9,22.9,17.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,651,Field,0.496,0.654,Field,0.326,0.470,yds,16.7,9.8,-13.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,OpponentCatch,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,655,Field,0.326,0.470,Field,0.205,0.296,yds,13.4,9.3,-9.7,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Defense,Throwaway,,,Anonymous,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,658,Field,0.205,0.296,Endzone A,0.321,0.246,yds,30.1,2.7,-30.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Roger,Faye,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,668,Endzone A,0.903,0.256,Endzone A,0.828,0.501,yds,13.2,13.1,-1.5,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Faye,Sokolsky,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,675,Endzone A,0.828,0.501,Field,0.155,0.771,yds,21.4,14.4,15.9,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Sokolsky,Bonnaud,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,679,Field,0.155,0.771,Field,0.353,0.817,yds,16.0,2.4,15.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Catch,Bonnaud,Roger,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,683,Field,0.353,0.817,Field,0.558,0.781,yds,16.5,1.9,16.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,105,O,4,2,Offense,Goal,Roger,Charette,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,691,Field,0.558,0.781,Endzone B,0.438,0.176,yds,54.7,32.3,44.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,Pull,,,Joncas,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,749,Endzone B,0.214,0.218,Field,0.038,0.474,yds,82.4,13.6,81.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,753,Field,0.016,0.515,Field,0.262,0.451,yds,19.9,3.4,-19.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,756,Field,0.262,0.451,Field,0.450,0.596,yds,16.9,7.7,-15.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,761,Field,0.450,0.596,Field,0.605,0.477,yds,13.9,6.3,-12.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,765,Field,0.605,0.477,Field,0.532,0.375,yds,8.0,5.5,5.9,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,769,Field,0.532,0.375,Field,0.594,0.106,yds,15.2,14.3,-5.0,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,773,Field,0.594,0.106,Field,0.711,0.308,yds,14.3,10.8,-9.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,OpponentCatch,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,777,Field,0.711,0.308,Field,0.622,0.254,yds,7.7,2.9,7.1,
2019-07-04 19:12,AUDL,Ottawa Outlaws,41,D,4,3,Defense,Goal,,,Anonymous,,Malik,Lemieux,Goderre,Monfette,Joncas,Bisson,Andre,,,,,,,,,,,,,,,,,,,,,,788,Field,0.622,0.254,Endzone B,0.110,0.235,yds,32.4,1.0,-32.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Offense,OpponentPull,Anonymous,Anonymous,,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,840,Endzone B,0.145,0.245,Field,0.125,0.780,yds,78.2,28.5,-72.9,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Offense,Catch,Faye,Roger,,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,849,Field,0.137,0.815,Field,0.202,0.505,yds,17.4,16.6,5.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Offense,Throwaway,Roger,Anonymous,,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,857,Field,0.202,0.505,Field,0.407,0.465,yds,16.6,2.1,16.4,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Defense,OpponentCatch,,,Anonymous,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,861,Field,0.430,0.445,Field,0.341,0.275,yds,11.6,9.1,-7.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Defense,OpponentCatch,,,Anonymous,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,865,Field,0.341,0.275,Field,0.093,0.099,yds,21.9,9.4,-19.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Defense,OpponentCatch,,,Anonymous,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,869,Field,0.093,0.099,Field,0.200,0.480,yds,22.0,20.3,8.5,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Defense,OpponentCatch,,,Anonymous,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,948,Field,0.200,0.480,Field,0.114,0.321,yds,10.9,8.4,-6.8,
2019-07-04 19:12,AUDL,Ottawa Outlaws,116,O,4,4,Defense,Goal,,,Anonymous,,Roger,Chaouch,Bonnaud,Charette,Faye,Goderre,Monfette,Saunders,Quinlan,Andre,Sokolsky,Lemieux,Joncas,Bisson,,,,,,,,,,,,,,,954,Field,0.114,0.321,Endzone A,0.848,0.168,yds,14.7,8.2,-12.2,
2019-07-04 19:12,AUDL,Ottawa Outlaws,51,O,4,5,Offense,OpponentPull,Anonymous,Anonymous,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,1010,Endzone A,0.959,0.733,Endzone B,0.390,0.346,yds,91.0,20.6,-88.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,51,O,4,5,Offense,Catch,Faye,Roger,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,1019,Endzone B,0.510,0.338,Field,0.970,0.501,yds,15.3,8.7,12.6,
2019-07-04 19:12,AUDL,Ottawa Outlaws,51,O,4,5,Offense,Catch,Roger,Faye,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,1023,Field,0.970,0.501,Field,0.864,0.208,yds,17.8,15.6,8.5,
2019-07-04 19:12,AUDL,Ottawa Outlaws,51,O,4,5,Offense,Catch,Faye,Sokolsky,,,Roger,Bonnaud,Charette,Faye,Saunders,Quinlan,Sokolsky,,,,,,,,,,,,,,,,,,,,,,1027,Field,0.864,0.208,Field,0.720,0.356,yds,13.9,7.9,11.5,
