Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Nate P,Cody J,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,249
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Cody J,Garret B,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,255
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Throwaway,Garret B,Anonymous,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,259
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Defense,Throwaway,,,Anonymous,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,295
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Nate P,Rowan M,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,322
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Rowan M,Nate P,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,329
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Nate P,Rowan M,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,333
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Rowan M,Max C,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,337
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Max C,Cody J,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,341
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Cody J,Rowan M,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,345
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Rowan M,Cody J,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,349
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Cody J,Rowan M,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,353
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Catch,Rowan M,Nate P,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,357
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Drop,Nate P,Matt N,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,361
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Defense,Throwaway,,,Anonymous,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,383
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Throwaway,Nate P,Anonymous,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,397
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Defense,Throwaway,,,Anonymous,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,518
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Offense,Throwaway,David S,Anonymous,,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,536
2019-05-19 13:17,AUDL 2019,Montreal Royal,371,O,1,2,Defense,Goal,,,Anonymous,,Matt C,Garret B,Ray M,Peter M,AJ M,David B,Cody J,Max C,Matt N,Nate P,Rowan M,Dane W,Leo P,Jarrod B,David S,,,,,,,,,,,,,,593
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Cody J,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,648
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Nate P,Cody J,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,661
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Cody J,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,665
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Nate P,Matt N,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,668
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Matt N,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,674
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Nate P,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,677
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Rowan M,Max C,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,680
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Catch,Max C,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,686
2019-05-19 13:17,AUDL 2019,Montreal Royal,47,O,2,2,Offense,Goal,Nate P,Jarrod B,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,693
2019-05-19 13:17,AUDL 2019,Montreal Royal,51,D,2,3,Defense,Pull,,,Xavier M,8.119,Xavier M,Alex L,AJ M,Danny K,Kris H,David B,Kenta K,,,,,,,,,,,,,,,,,,,,,,746
2019-05-19 13:17,AUDL 2019,Montreal Royal,51,D,2,3,Defense,Goal,,,Anonymous,,Xavier M,Alex L,AJ M,Danny K,Kris H,David B,Kenta K,,,,,,,,,,,,,,,,,,,,,,795
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Max C,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,847
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Nate P,Cody J,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,858
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Cody J,Max C,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,861
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Max C,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,865
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Rowan M,Cody J,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,868
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Cody J,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,874
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Rowan M,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,881
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Throwaway,Nate P,Anonymous,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,986
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Defense,D,,,Matt N,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1006
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Nate P,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1025
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Rowan M,Cody J,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1056
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Cody J,Jarrod B,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1060
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Jarrod B,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1064
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Nate P,Max C,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1068
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Max C,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1072
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Nate P,Garret B,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1076
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Garret B,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1080
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Rowan M,Jarrod B,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1084
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Jarrod B,Matt N,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1100
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Catch,Matt N,Cody J,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1103
2019-05-19 13:17,AUDL 2019,Montreal Royal,262,O,3,3,Offense,Goal,Cody J,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1107
2019-05-19 13:17,AUDL 2019,Montreal Royal,50,D,3,4,Defense,Pull,,,Xavier M,,Xavier M,Matt C,Rowan M,AJ M,Danny K,Leo P,Kris H,,,,,,,,,,,,,,,,,,,,,,1153
2019-05-19 13:17,AUDL 2019,Montreal Royal,50,D,3,4,Defense,Goal,,,Anonymous,,Xavier M,Matt C,Rowan M,AJ M,Danny K,Leo P,Kris H,,,,,,,,,,,,,,,,,,,,,,1201
2019-05-19 13:17,AUDL 2019,Montreal Royal,20,O,4,4,Offense,Catch,Xavier M,Nate P,,,Matt N,Xavier M,Nate P,Matt C,Rowan M,AJ M,Max C,,,,,,,,,,,,,,,,,,,,,,1257
2019-05-19 13:17,AUDL 2019,Montreal Royal,20,O,4,4,Offense,Catch,Nate P,Rowan M,,,Matt N,Xavier M,Nate P,Matt C,Rowan M,AJ M,Max C,,,,,,,,,,,,,,,,,,,,,,1266
2019-05-19 13:17,AUDL 2019,Montreal Royal,20,O,4,4,Offense,Goal,Rowan M,Matt C,,,Matt N,Xavier M,Nate P,Matt C,Rowan M,AJ M,Max C,,,,,,,,,,,,,,,,,,,,,,1275
2019-05-19 13:17,AUDL 2019,Montreal Royal,77,D,4,4,Defense,Pull,,,Xavier M,,Xavier M,Matt C,Rowan M,AJ M,Danny K,Leo P,Kris H,,,,,,,,,,,,,,,,,,,,,,1347
2019-05-19 13:17,AUDL 2019,Montreal Royal,77,D,4,4,Defense,D,,,Xavier M,,Xavier M,Matt C,Rowan M,AJ M,Danny K,Leo P,Kris H,,,,,,,,,,,,,,,,,,,,,,1419
2019-05-19 13:17,AUDL 2019,Montreal Royal,77,D,4,4,Cessation,EndOfFirstQuarter,,,,,Xavier M,Matt C,Rowan M,AJ M,Danny K,Leo P,Kris H,,,,,,,,,,,,,,,,,,,,,,1422
2019-05-19 13:17,AUDL 2019,Montreal Royal,81,D,4,5,Defense,Pull,,,Xavier M,8.149,Xavier M,Matt C,Alex L,AJ M,Danny K,Kris H,Kenta K,,,,,,,,,,,,,,,,,,,,,,1534
2019-05-19 13:17,AUDL 2019,Montreal Royal,81,D,4,5,Defense,Goal,,,Anonymous,,Xavier M,Matt C,Alex L,AJ M,Danny K,Kris H,Kenta K,,,,,,,,,,,,,,,,,,,,,,1613
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Cody J,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1681
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Nate P,Cody J,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1690
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Cody J,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1695
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Rowan M,Matt N,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1699
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Matt N,Rowan M,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1706
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Rowan M,Garret B,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1709
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Garret B,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1714
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Nate P,Matt N,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1717
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Matt N,Jarrod B,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1722
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Catch,Jarrod B,Nate P,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1728
2019-05-19 13:17,AUDL 2019,Montreal Royal,53,O,5,5,Offense,Goal,Nate P,Max C,,,Matt N,Nate P,Garret B,Rowan M,Jarrod B,Cody J,Max C,,,,,,,,,,,,,,,,,,,,,,1732
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Defense,Pull,,,David B,6.916,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1787
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Defense,Throwaway,,,Anonymous,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1813
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,David B,David S,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1832
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Throwaway,David S,Anonymous,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1838
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Defense,Throwaway,,,Anonymous,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1851
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Nate P,Matt N,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1933
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Matt N,Jarrod B,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1937
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Jarrod B,Nate P,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1941
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Nate P,Max C,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1945
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Max C,Jarrod B,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1948
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Jarrod B,Rowan M,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1952
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Rowan M,Garret B,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1956
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Catch,Garret B,Rowan M,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1960
2019-05-19 13:17,AUDL 2019,Montreal Royal,179,D,6,5,Offense,Goal,Rowan M,Garret B,,,Garret B,Matt C,Ray M,Peter M,Cody J,David B,Max C,Matt N,Nate P,Rowan M,Jarrod B,Dane W,Leo P,David S,,,,,,,,,,,,,,,1964
2019-05-19 13:17,AUDL 2019,Montreal Royal,67,D,6,6,Defense,Pull,,,David B,5.058,Alex L,AJ M,Danny K,Kris H,David S,David B,Kenta K,,,,,,,,,,,,,,,,,,,,,,2015
2019-05-19 13:17,AUDL 2019,Montreal Royal,67,D,6,6,Defense,D,,,AJ M,,Alex L,AJ M,Danny K,Kris H,David S,David B,Kenta K,,,,,,,,,,,,,,,,,,,,,,2047
2019-05-19 13:17,AUDL 2019,Montreal Royal,67,D,6,6,Offense,Catch,David S,AJ M,,,Alex L,AJ M,Danny K,Kris H,David S,David B,Kenta K,,,,,,,,,,,,,,,,,,,,,,2061
2019-05-19 13:17,AUDL 2019,Montreal Royal,67,D,6,6,Offense,Drop,AJ M,Alex L,,,Alex L,AJ M,Danny K,Kris H,David S,David B,Kenta K,,,,,,,,,,,,,,,,,,,,,,2064
