Name,Opponent,Goals,GoalsAgainst,Throws,Catches,Turnovers,Forced_Turns,AvgHangTime,AvgThrowsPerScore,CompletionPct,ThrowingPct,CatchingPct,Win
dc_breeze,toronto_rush,21,26,204,198,26,11,7.3915000000000015,9.714285714285714,0.9705882352941176,0.9019607843137255,0.9696969696969697,0
dc_breeze,philadelphia_phoenix,21,16,265,261,29,13,6.944833333333333,12.619047619047619,0.9849056603773585,0.9056603773584906,0.9846743295019157,1
dc_breeze,new_york_empire,18,21,240,240,16,10,4.294866666666666,13.333333333333334,1.0,0.9333333333333333,1.0,0
dc_breeze,vs_philly,20,18,200,192,43,9,3.3424999999999994,10.0,0.96,0.825,0.9583333333333334,1
seattle_cascades,los_angeles_aviators,20,24,260,258,33,7,5.296200000000001,13.0,0.9923076923076923,0.8807692307692307,0.9922480620155039,0
seattle_cascades,san_diego_growlers,25,30,244,241,23,6,5.586769230769232,9.76,0.9877049180327869,0.9180327868852459,0.9875518672199171,0
seattle_cascades,sj_spiders,22,25,265,264,36,12,4.121611111111111,12.045454545454545,0.9962264150943396,0.8679245283018868,0.9962121212121212,0
seattle_cascades,sd_growlers,18,20,271,270,22,8,5.75575,15.055555555555555,0.996309963099631,0.922509225092251,0.9962962962962963,0
seattle_cascades,los_angeles_aviators,14,27,180,172,53,7,4.9064000000000005,12.857142857142858,0.9555555555555556,0.75,0.9534883720930233,0
seattle_cascades,san_jose,26,25,229,228,31,9,6.855086956521738,8.807692307692308,0.9956331877729258,0.868995633187773,0.9956140350877193,1
seattle_cascades,los_angeles_aviators,23,31,219,217,27,8,3.400541666666667,9.521739130434783,0.9908675799086758,0.8858447488584474,0.9907834101382489,0
seattle_cascades,sd_growlers,25,21,276,274,26,12,6.901599999999999,11.04,0.9927536231884058,0.9130434782608695,0.9927007299270073,1
seattle_cascades,los_angeles_aviators,19,24,235,231,29,6,5.051222222222222,12.368421052631579,0.9829787234042553,0.8936170212765957,0.9826839826839827,0
seattle_cascades,san_jose_spiders,27,28,273,267,32,13,5.0587307692307695,10.11111111111111,0.978021978021978,0.9047619047619048,0.9775280898876404,0
seattle_cascades,sj_spiders_(5/11),19,24,289,286,26,6,6.699000000000001,15.210526315789474,0.9896193771626297,0.9204152249134948,0.9895104895104895,0
ottawa_outlaws,montreal_royals,22,21,176,165,41,16,6.215699999999999,8.0,0.9375,0.8295454545454546,0.9333333333333333,1
ottawa_outlaws,toronto,24,25,193,192,28,7,6.43078260869565,8.041666666666666,0.9948186528497409,0.8601036269430051,0.9947916666666666,0
ottawa_outlaws,new_york_empire,15,20,212,208,26,8,7.399600000000001,14.133333333333333,0.9811320754716981,0.8962264150943396,0.9807692307692307,0
ottawa_outlaws,dc_breeze,15,24,246,240,28,5,7.163357142857143,16.4,0.975609756097561,0.9105691056910569,0.975,0
ottawa_outlaws,new_york_empire,23,27,229,225,26,6,6.360000000000001,9.956521739130435,0.982532751091703,0.9039301310043668,0.9822222222222222,0
ottawa_outlaws,philadelphia_phoenix,16,21,193,186,50,12,6.0322,12.0625,0.9637305699481865,0.7772020725388601,0.9623655913978495,0
ottawa_outlaws,toronto_rush,17,22,158,155,40,13,6.848411764705883,9.294117647058824,0.9810126582278481,0.7658227848101266,0.9806451612903225,0
ottawa_outlaws,philadelphia_phoenix,20,19,190,184,46,12,5.103631578947368,9.5,0.968421052631579,0.7894736842105263,0.967391304347826,1
ottawa_outlaws,toronto_rush,13,19,147,134,59,15,4.517444444444444,11.307692307692308,0.9115646258503401,0.6870748299319728,0.9029850746268657,0
ottawa_outlaws,dc_breeze,22,21,277,270,29,16,7.4595,12.590909090909092,0.9747292418772563,0.9205776173285198,0.9740740740740741,1
ottawa_outlaws,montreal_royals,19,21,174,173,15,10,6.86447619047619,9.157894736842104,0.9942528735632183,0.9195402298850575,0.9942196531791907,0
ottawa_outlaws,montreal_royal,22,25,207,205,25,7,5.97975,9.409090909090908,0.9903381642512077,0.8888888888888888,0.9902439024390244,0
los_angeles_aviators,san_jose_spiders,25,16,249,247,27,13,6.350500000000001,9.96,0.9919678714859438,0.8995983935742972,0.9919028340080972,1
los_angeles_aviators,san_jose_spiders,30,26,212,210,15,8,6.265499999999999,7.066666666666666,0.9905660377358491,0.9386792452830188,0.9904761904761905,1
los_angeles_aviators,san_diego_growlers,18,17,221,219,20,17,7.120823529411764,12.277777777777779,0.9909502262443439,0.918552036199095,0.9908675799086758,1
los_angeles_aviators,san_diego_growlers,18,20,222,217,32,8,6,12.333333333333334,0.9774774774774775,0.8783783783783784,0.9769585253456221,0
los_angeles_aviators,san_diego_growlers,21,25,205,204,22,10,6.622058823529412,9.761904761904763,0.9951219512195122,0.8975609756097561,0.9950980392156863,0
los_angeles_aviators,seattle_cascades,24,20,176,173,29,11,6,7.333333333333333,0.9829545454545454,0.8522727272727273,0.9826589595375722,1
los_angeles_aviators,seattle_cascades,27,14,193,189,43,17,5.150379310344829,7.148148148148148,0.9792746113989638,0.7979274611398963,0.9788359788359788,1
los_angeles_aviators,san_diego_growlers,21,27,142,138,26,8,4.961550000000001,6.761904761904762,0.971830985915493,0.8450704225352113,0.9710144927536232,0
los_angeles_aviators,san_jose_spiders,22,18,182,180,18,15,6,8.272727272727273,0.989010989010989,0.9120879120879121,0.9888888888888889,1
los_angeles_aviators,seattle_cascades,31,23,201,191,27,8,4.92103125,6.483870967741935,0.9502487562189055,0.9154228855721394,0.9476439790575916,1
los_angeles_aviators,san_diego_growlers,18,20,221,219,25,9,5.4485789473684205,12.277777777777779,0.9909502262443439,0.8959276018099548,0.9908675799086758,0
los_angeles_aviators,seattle_cascades,25,19,209,208,17,13,5.924269230769231,8.36,0.9952153110047847,0.9234449760765551,0.9951923076923077,1
los_angeles_aviators,san_jose_spiders,25,21,197,197,25,12,4.986888888888889,7.88,1.0,0.8730964467005076,1.0,1
atlanta_hustle,austin_sol,22,21,173,172,22,7,6.198684210526316,7.863636363636363,0.9942196531791907,0.8786127167630058,0.9941860465116279,1
atlanta_hustle,tampa_bay_cannons,17,18,158,158,28,6,6.471888888888889,9.294117647058824,1.0,0.8227848101265823,1.0,0
atlanta_hustle,raleigh_flyers,15,21,263,259,27,5,6.027142857142857,17.533333333333335,0.9847908745247148,0.9125475285171103,0.9845559845559846,0
atlanta_hustle,indianapolis_alleycats,27,22,228,228,14,8,7.053571428571429,8.444444444444445,1.0,0.9385964912280702,1.0,1
atlanta_hustle,tampa_bay_cannons,23,14,191,190,21,11,6.08775,8.304347826086957,0.9947643979057592,0.8952879581151832,0.9947368421052631,1
atlanta_hustle,tampa_bay_cannons,14,17,186,182,24,8,6.021928571428572,13.285714285714286,0.978494623655914,0.8924731182795699,0.978021978021978,0
atlanta_hustle,dallas_roughnecks,23,19,179,178,16,9,6.538958333333333,7.782608695652174,0.994413407821229,0.9162011173184358,0.9943820224719101,1
atlanta_hustle,raleigh_flyers,21,23,234,233,14,9,6.301,11.142857142857142,0.9957264957264957,0.9444444444444444,0.9957081545064378,0
atlanta_hustle,austin_sol,24,25,191,188,33,12,6.785166666666666,7.958333333333333,0.9842931937172775,0.8429319371727748,0.9840425531914894,0
atlanta_hustle,austin_sol,23,19,247,243,22,8,6.361681818181819,10.73913043478261,0.9838056680161943,0.9271255060728745,0.9835390946502057,1
atlanta_hustle,raleigh_flyers,22,25,200,197,24,4,6.3602380952380955,9.090909090909092,0.985,0.895,0.9847715736040609,0
atlanta_hustle,dallas_roughnecks,15,18,167,165,37,9,5.929666666666667,11.133333333333333,0.9880239520958084,0.7904191616766467,0.9878787878787879,0
raleigh_flyers,austin_sol,22,18,250,245,25,11,5.737500000000001,11.363636363636363,0.98,0.92,0.9795918367346939,1
raleigh_flyers,dallas_roughnecks,22,15,189,189,18,11,5.7160625,8.590909090909092,1.0,0.9047619047619048,1.0,1
raleigh_flyers,atlanta_hustle,23,21,323,323,16,6,7.042217391304347,14.043478260869565,1.0,0.9504643962848297,1.0,1
raleigh_flyers,dallas_roughnecks,27,18,219,218,26,11,6.211391304347826,8.11111111111111,0.9954337899543378,0.8858447488584474,0.9954128440366973,1
raleigh_flyers,new_york_empire,24,25,312,310,16,6,5.762590909090909,13.0,0.9935897435897436,0.9551282051282052,0.9935483870967742,0
raleigh_flyers,dallas_roughnecks,17,19,188,187,36,5,6.0788125,11.058823529411764,0.9946808510638298,0.8138297872340425,0.9946524064171123,0
raleigh_flyers,atlanta_hustle,25,22,244,242,21,7,7.114,9.76,0.9918032786885246,0.9221311475409836,0.9917355371900827,1
raleigh_flyers,tampa_bay_cannons,22,20,194,192,32,9,4.288869565217391,8.818181818181818,0.9896907216494846,0.845360824742268,0.9895833333333334,1
raleigh_flyers,dallas_roughnecks,17,21,143,143,20,9,6.779461538461538,8.411764705882353,1.0,0.8601398601398601,1.0,0
raleigh_flyers,tampa_bay_cannons,25,24,203,202,28,18,6.461499999999999,8.12,0.9950738916256158,0.8669950738916257,0.995049504950495,1
raleigh_flyers,atlanta_hustle,21,15,252,250,26,8,6.535272727272727,12.0,0.9920634920634921,0.9047619047619048,0.992,1
raleigh_flyers,tampa_bay_cannons,24,19,201,197,21,10,6.378458333333334,8.375,0.9800995024875622,0.9154228855721394,0.9796954314720813,1
raleigh_flyers,austin_sol,23,18,255,250,32,14,6.049571428571429,11.08695652173913,0.9803921568627451,0.8941176470588236,0.98,1
madison_radicals,pittsburgh_thunderbirds,26,17,194,192,15,12,6.812538461538462,7.461538461538462,0.9896907216494846,0.9329896907216495,0.9895833333333334,1
madison_radicals,mechanix,16,14,162,156,36,16,5.199529411764706,10.125,0.9629629629629629,0.8148148148148148,0.9615384615384616,1
madison_radicals,windchill,21,14,206,203,28,18,6.139117647058824,9.80952380952381,0.9854368932038835,0.8786407766990292,0.9852216748768473,1
madison_radicals,detroit_mechanix,33,9,165,158,39,22,6.409566666666666,5.0,0.9575757575757575,0.806060606060606,0.9556962025316456,1
madison_radicals,chicago_wildfire,25,22,196,192,21,13,6.321434782608696,7.84,0.9795918367346939,0.9132653061224489,0.9791666666666666,1
madison_radicals,indy_alleycats,15,18,205,203,23,8,6.3770625,13.666666666666666,0.9902439024390244,0.8975609756097561,0.9901477832512315,0
madison_radicals,toronto,15,22,153,151,22,6,4.3228,10.2,0.9869281045751634,0.869281045751634,0.9867549668874173,0
madison_radicals,wind_chill,19,20,216,213,19,10,6.146578947368421,11.368421052631579,0.9861111111111112,0.9259259259259259,0.9859154929577465,0
madison_radicals,indy_alleycats,22,20,285,282,19,8,6.806954545454546,12.954545454545455,0.9894736842105263,0.9438596491228071,0.9893617021276596,1
madison_radicals,windchill,19,21,231,226,34,15,6.134928571428572,12.157894736842104,0.9783549783549783,0.8744588744588745,0.9778761061946902,0
madison_radicals,pittsburgh_thunderbirds,20,21,283,282,21,12,6.946749999999999,14.15,0.9964664310954063,0.9293286219081273,0.9964539007092199,0
madison_radicals,chicago_wildfire,18,21,233,227,27,12,6.586764705882353,12.944444444444445,0.9742489270386266,0.9098712446351931,0.973568281938326,0
toronto_rush,dc_breeze,22,21,249,246,22,10,7.730066666666667,11.318181818181818,0.9879518072289156,0.9236947791164659,0.9878048780487805,1
toronto_rush,montreal_royal,19,13,135,129,39,12,5.3825,7.105263157894737,0.9555555555555556,0.7555555555555555,0.9534883720930233,1
toronto_rush,dc_breeze,26,21,199,197,26,9,6.577000000000001,7.653846153846154,0.9899497487437185,0.8793969849246231,0.9898477157360406,1
toronto_rush,ottawa_outlaws,19,13,175,166,57,15,6.882263157894737,9.210526315789474,0.9485714285714286,0.7257142857142858,0.9457831325301205,1
toronto_rush,ottawa_outlaws,25,24,212,209,23,11,5.537240000000001,8.48,0.9858490566037735,0.9056603773584906,0.9856459330143541,1
toronto_rush,madison_radicals.,22,15,313,311,20,8,6.654105263157895,14.227272727272727,0.9936102236421726,0.9424920127795527,0.9935691318327974,1
toronto_rush,montreal_royal,21,16,232,229,27,12,6.477761904761904,11.047619047619047,0.9870689655172413,0.896551724137931,0.9868995633187773,1
toronto_rush,montreal_royal,22,23,175,172,28,6,5.590411764705882,7.954545454545454,0.9828571428571429,0.8571428571428571,0.9825581395348837,0
toronto_rush,philadelphia_phoenix,16,18,187,183,42,16,6.066727272727272,11.6875,0.9786096256684492,0.7967914438502673,0.9781420765027322,0
toronto_rush,dc_breeze,22,23,237,235,31,8,5.801789473684211,10.772727272727273,0.9915611814345991,0.8776371308016878,0.9914893617021276,0
toronto_rush,philadelphia_phoenix,24,26,190,186,24,10,6.9579523809523804,7.916666666666667,0.9789473684210527,0.8947368421052632,0.978494623655914,0
toronto_rush,ny_empire,16,19,276,276,15,12,7.761666666666667,17.25,1.0,0.9456521739130435,1.0,0
toronto_rush,ny_empire,17,22,211,206,35,10,5.485,12.411764705882353,0.976303317535545,0.8578199052132701,0.9757281553398058,0
toronto_rush,ottawa_outlaws,22,17,218,216,40,13,6.328789473684211,9.909090909090908,0.9908256880733946,0.8256880733944955,0.9907407407407407,1
chicago_wildfire,indianapolis_alleycats,21,24,250,245,17,10,6.286608695652174,11.904761904761905,0.98,0.952,0.9795918367346939,0
chicago_wildfire,madison_radicals,22,25,276,274,28,6,6.110636363636363,12.545454545454545,0.9927536231884058,0.9057971014492754,0.9927007299270073,0
chicago_wildfire,pittsburgh_thunderbirds,18,21,205,204,21,10,5.7824117647058815,11.38888888888889,0.9951219512195122,0.9024390243902439,0.9950980392156863,0
chicago_wildfire,minnesota_wind_chill,26,27,222,219,15,5,5.903958333333333,8.538461538461538,0.9864864864864865,0.9459459459459459,0.9863013698630136,0
chicago_wildfire,pittsburgh_thunderbirds,20,21,152,150,22,11,6.518166666666667,7.6,0.9868421052631579,0.868421052631579,0.9866666666666667,0
chicago_wildfire,detroit_mechanics,24,11,226,219,47,15,5.691599999999999,9.416666666666666,0.9690265486725663,0.8230088495575221,0.9680365296803652,1
chicago_wildfire,minnesota_windchill,26,25,247,247,25,9,6.18416,9.5,1.0,0.8987854251012146,1.0,1
chicago_wildfire,detroit_mechanix,12,6,144,142,12,5,4.106461538461539,12.0,0.9861111111111112,0.9305555555555556,0.9859154929577465,1
chicago_wildfire,detroit_mechanix,24,16,220,215,42,20,5.415190476190476,9.166666666666666,0.9772727272727273,0.8318181818181818,0.9767441860465116,1
chicago_wildfire,madison_radicals,21,18,268,265,26,13,7.0544782608695655,12.761904761904763,0.9888059701492538,0.914179104477612,0.9886792452830189,1
chicago_wildfire,indianapolis_alleycats,18,17,177,176,26,14,4.38975,9.833333333333334,0.9943502824858758,0.8587570621468926,0.9943181818181818,1
chicago_wildfire,minnesota_wind_chill,23,17,276,274,22,11,5.938681818181819,12.0,0.9927536231884058,0.927536231884058,0.9927007299270073,1
chicago_wildfire,pittsburgh_thunderbirds,16,29,249,240,30,4,6.1105625,15.5625,0.963855421686747,0.9156626506024096,0.9625,0
san_jose_spiders,san_diego_growlers,16,21,231,228,42,12,6.416142857142857,14.4375,0.987012987012987,0.8311688311688312,0.9868421052631579,0
san_jose_spiders,seattle_cascades,25,26,217,214,36,6,3.2129090909090916,8.68,0.9861751152073732,0.847926267281106,0.985981308411215,0
san_jose_spiders,los_angeles_aviators,18,22,205,202,32,4,4.191105263157895,11.38888888888889,0.9853658536585366,0.8585365853658536,0.9851485148514851,0
san_jose_spiders,san_diego_growlers,24,25,287,284,24,6,3.58216,11.958333333333334,0.9895470383275261,0.926829268292683,0.9894366197183099,0
san_jose_spiders,seattle_cascades_4/6/19,28,27,279,277,31,14,5.929900000000001,9.964285714285714,0.992831541218638,0.8960573476702509,0.9927797833935018,1
san_jose_spiders,la_aviators,16,25,200,193,31,8,7.215235294117647,12.5,0.965,0.88,0.9637305699481865,0
san_jose_spiders,san_diego_growlers,20,26,196,191,36,8,3.8473809523809517,9.8,0.9744897959183674,0.8418367346938775,0.9738219895287958,0
san_jose_spiders,seattle_cascades,24,19,193,189,24,8,6.753909090909091,8.041666666666666,0.9792746113989638,0.8963730569948186,0.9788359788359788,1
san_jose_spiders,san_diego_growlers,20,32,234,229,20,3,5.991214285714285,11.7,0.9786324786324786,0.9358974358974359,0.9781659388646288,0
san_jose_spiders,los_angeles_aviators,27,31,250,249,20,5,4.0979090909090905,9.25925925925926,0.996,0.924,0.9959839357429718,0
san_jose_spiders,seattle_cascades,25,22,248,245,25,13,7.125583333333334,9.92,0.9879032258064516,0.9112903225806451,0.9877551020408163,1
san_jose_spiders,los_angeles_aviators,21,25,245,241,23,12,7.141666666666666,11.666666666666666,0.9836734693877551,0.9224489795918367,0.983402489626556,0
new_york_empire,dc_breeze,20,19,171,168,27,7,4.874899999999999,8.55,0.9824561403508771,0.8596491228070176,0.9821428571428571,1
new_york_empire,ottawa_outlaws,27,23,218,214,25,6,5.751999999999999,8.074074074074074,0.981651376146789,0.9036697247706422,0.9813084112149533,1
new_york_empire,philadelphia_phoenix,25,16,198,197,30,19,6.0568333333333335,7.92,0.9949494949494949,0.8535353535353535,0.9949238578680203,1
new_york_empire,washington_dc_breeze,26,25,285,282,24,10,5.889576923076922,10.961538461538462,0.9894736842105263,0.9263157894736842,0.9893617021276596,1
new_york_empire,montreal_royal,23,19,267,267,20,9,5.790181818181818,11.608695652173912,1.0,0.9250936329588015,1.0,1
new_york_empire,philadelphia_phoenix,19,14,230,226,25,17,5.938333333333333,12.105263157894736,0.9826086956521739,0.908695652173913,0.9823008849557522,1
new_york_empire,toronto_rush,19,16,166,166,17,11,6.015142857142857,8.736842105263158,1.0,0.8975903614457831,1.0,1
new_york_empire,ottawa_outlaws,20,15,199,197,23,12,6.1813529411764705,9.95,0.9899497487437185,0.8944723618090452,0.9898477157360406,1
new_york_empire,toronto_rush,22,17,197,193,36,8,6.098476190476189,8.954545454545455,0.9796954314720813,0.8375634517766497,0.9792746113989638,1
new_york_empire,philadelphia_phoenix,22,20,220,217,24,11,5.9017368421052625,10.0,0.9863636363636363,0.9045454545454545,0.9861751152073732,1
new_york_empire,washington_dc_breeze,21,18,259,258,15,8,6.010157894736842,12.333333333333334,0.9961389961389961,0.9459459459459459,0.9961240310077519,1
new_york_empire,montreal_royal,22,19,212,210,28,10,5.330761904761904,9.636363636363637,0.9905660377358491,0.8773584905660378,0.9904761904761905,1
new_york_empire,raleigh_flyers,25,24,253,252,19,5,5.727818181818182,10.12,0.9960474308300395,0.9288537549407114,0.996031746031746,1
indianapolis_alleycats,vs_pittsburgh_thunderbirds,23,17,217,216,29,12,7.431583333333333,9.434782608695652,0.9953917050691244,0.8709677419354839,0.9953703703703703,1
indianapolis_alleycats,@_pittsburgh_thunderbirds,19,16,232,227,22,10,5.997105263157894,12.210526315789474,0.978448275862069,0.9267241379310345,0.9779735682819384,1
indianapolis_alleycats,pittsburgh_thunderbirds,17,25,233,231,30,13,7.043111111111111,13.705882352941176,0.9914163090128756,0.8798283261802575,0.9913419913419913,0
indianapolis_alleycats,vs_atlanta_hustle,22,27,286,285,19,5,6.454999999999999,13.0,0.9965034965034965,0.9370629370629371,0.9964912280701754,0
indianapolis_alleycats,@_chicago_wildfire,17,18,264,263,29,11,6.74388888888889,15.529411764705882,0.9962121212121212,0.8939393939393939,0.9961977186311787,0
indianapolis_alleycats,madison_radicals,20,22,241,240,21,6,8.12955,12.05,0.995850622406639,0.91701244813278,0.9958333333333333,0
indianapolis_alleycats,detroit_mechanix,26,22,201,200,27,14,6.8537083333333335,7.730769230769231,0.9950248756218906,0.8706467661691543,0.995,1
indianapolis_alleycats,chicago_wildfire,24,21,238,238,20,7,7.109217391304348,9.916666666666666,1.0,0.9159663865546218,1.0,1
indianapolis_alleycats,minnesota_wind_chill,24,23,251,247,16,9,6.577115384615384,10.458333333333334,0.9840637450199203,0.952191235059761,0.9838056680161943,1
indianapolis_alleycats,@_minnesota_windchill,13,11,272,261,53,12,7.154230769230769,20.923076923076923,0.9595588235294118,0.8455882352941176,0.9578544061302682,1
indianapolis_alleycats,@_madison_radicals,18,15,230,229,23,10,7.453999999999999,12.777777777777779,0.9956521739130435,0.9043478260869565,0.9956331877729258,1
indianapolis_alleycats,@_pittsburgh_thunderbirds,23,20,239,239,15,7,7.177391304347825,10.391304347826088,1.0,0.9372384937238494,1.0,1
indianapolis_alleycats,@_detroit_mechanix,19,16,220,217,28,7,6.540899999999999,11.578947368421053,0.9863636363636363,0.8863636363636364,0.9861751152073732,1
minnesota_wind_chill,chicago_wildfire,25,26,254,252,25,11,5.6983461538461535,10.16,0.9921259842519685,0.9094488188976378,0.9920634920634921,0
minnesota_wind_chill,madison_radicals,21,19,191,188,37,14,6.495857142857143,9.095238095238095,0.9842931937172775,0.8219895287958116,0.9840425531914894,1
minnesota_wind_chill,pittsburgh_thunderbirds,25,22,210,208,38,15,6.175217391304349,8.4,0.9904761904761905,0.8285714285714286,0.9903846153846154,1
minnesota_wind_chill,madison_radicals,20,19,293,289,21,8,6.91425,14.65,0.9863481228668942,0.9419795221843004,0.986159169550173,1
minnesota_wind_chill,indianapolis_alleycats,23,24,208,207,21,5,5.570319999999999,9.043478260869565,0.9951923076923077,0.9038461538461539,0.9951690821256038,0
minnesota_wind_chill,chicago_wildfire,27,26,221,220,14,7,5.62552,8.185185185185185,0.995475113122172,0.9411764705882353,0.9954545454545455,1
minnesota_wind_chill,indy_alleycats,11,13,151,144,51,13,5.902666666666668,13.727272727272727,0.9536423841059603,0.7086092715231788,0.9513888888888888,0
minnesota_wind_chill,detroit_mechanix,27,12,183,178,40,22,5.70425925925926,6.777777777777778,0.9726775956284153,0.8087431693989071,0.9719101123595506,1
minnesota_wind_chill,detroit_mechanix,31,22,196,192,33,13,6.3529230769230765,6.32258064516129,0.9795918367346939,0.8520408163265306,0.9791666666666666,1
minnesota_wind_chill,pittsburgh_thnderbirds,17,24,182,181,35,10,6.623764705882353,10.705882352941176,0.9945054945054945,0.8131868131868132,0.994475138121547,0
minnesota_wind_chill,madison_radicals,17,22,250,247,41,13,6.7738,14.705882352941176,0.988,0.848,0.9878542510121457,0
minnesota_wind_chill,chicago_wildfire,17,23,223,219,24,9,5.584470588235294,13.117647058823529,0.9820627802690582,0.9103139013452914,0.9817351598173516,0
detroit_mechanix,indianapolis_alleycats,22,26,217,216,34,7,6,9.863636363636363,0.9953917050691244,0.847926267281106,0.9953703703703703,0
