Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-04-20 16:07,,Dc Breeze,88,O,0,1,Defense,Goal,,,Anonymous,,Mehta,Weaver,Fortin,Trey,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,86
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Weaver,Sickles,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,158
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Sickles,Mott,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,167
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Mott,Fortin,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,171
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Fortin,Weaver,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,175
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Weaver,Arcata,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,179
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Arcata,Fortin,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,183
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Fortin,Weaver,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,187
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Mehta,Weaver,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,202
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Throwaway,Weaver,Anonymous,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,205
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Defense,D,,,Sickles,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,225
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Mott,Fortin,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,235
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Fortin,Sickles,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,241
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Catch,Sickles,Arcata,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,245
2019-04-20 16:07,,Dc Breeze,95,O,1,1,Offense,Goal,Arcata,Weaver,,,Weaver,Arcata,Fortin,Damiano,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,251
2019-04-20 16:07,,Dc Breeze,6,D,1,2,Defense,Pull,,,Baer,4.699,Esser,Dunn,Baer,Peck,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,344
2019-04-20 16:07,,Dc Breeze,6,D,1,2,Defense,Goal,,,Anonymous,,Esser,Dunn,Baer,Peck,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,348
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Catch,Fortin,Peck,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,386
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Catch,Peck,Fortin,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,395
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Throwaway,Fortin,Anonymous,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,407
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Defense,Throwaway,,,Anonymous,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,417
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Catch,Fortin,Arcata,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,421
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Catch,Arcata,Sickles,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,424
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Catch,Sickles,Mott,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,429
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Throwaway,Mott,Anonymous,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,439
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Defense,D,,,Mehta,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,465
2019-04-20 16:07,,Dc Breeze,116,O,2,2,Offense,Goal,Weaver,Fortin,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,500
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Defense,Pull,,,Pollard,3.798,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,571
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Defense,Throwaway,,,Anonymous,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,580
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Offense,Throwaway,Baer,Anonymous,,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,595
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Defense,Throwaway,,,Anonymous,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,616
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Offense,Catch,Baer,Patel,,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,637
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Offense,Catch,Patel,Baer,,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,641
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Offense,Catch,Baer,Pollard,,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,646
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Offense,Drop,Pollard,Dunn,,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,652
2019-04-20 16:07,,Dc Breeze,109,D,2,3,Defense,Goal,,,Anonymous,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,678
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Trey,Weaver,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,737
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Weaver,Peck,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,746
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Peck,Weaver,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,750
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Weaver,Mott,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,754
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Mott,Peck,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,758
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Peck,Damiano,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,762
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Damiano,Trey,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,766
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Trey,Damiano,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,770
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Damiano,Mott,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,774
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Catch,Mott,Arcata,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,778
2019-04-20 16:07,,Dc Breeze,47,O,3,3,Offense,Goal,Arcata,Mehta,,,Mehta,Weaver,Arcata,Trey,Damiano,Mott,Peck,,,,,,,,,,,,,,,,,,,,,,782
2019-04-20 16:07,,Dc Breeze,7,D,3,4,Defense,Pull,,,Baer,4.916,Esser,Baer,Mott,Marc S,Lillis,Diviney,Patel,,,,,,,,,,,,,,,,,,,,,,849
2019-04-20 16:07,,Dc Breeze,7,D,3,4,Defense,Goal,,,Anonymous,,Esser,Baer,Mott,Marc S,Lillis,Diviney,Patel,,,,,,,,,,,,,,,,,,,,,,854
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Damiano,Fortin,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,909
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Fortin,Damiano,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,918
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Damiano,Trey,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,922
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Trey,Damiano,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,926
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Damiano,Fortin,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,930
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Fortin,Peck,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,934
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Peck,Trey,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,938
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Catch,Trey,Sickles,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,942
2019-04-20 16:07,,Dc Breeze,46,O,4,4,Offense,Goal,Sickles,Arcata,,,Arcata,Fortin,Trey,Damiano,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,953
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Defense,Pull,,,Baer,6.034,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1005
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Defense,Throwaway,,,Anonymous,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1052
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Offense,Catch,Baer,Lillis,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1076
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Offense,Catch,Lillis,Esser,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1080
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Offense,Catch,Esser,Lillis,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1084
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Offense,Catch,Lillis,Dunn,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1104
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Offense,Catch,Dunn,Baer,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1115
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Offense,Drop,Baer,Esser,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1122
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Defense,D,,,Ballman,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1238
2019-04-20 16:07,,Dc Breeze,243,D,4,4,Cessation,EndOfFirstQuarter,,,,,Dunn,Pollard,Campy,Mott,Marc S,Sickles,Ballman,,,,,,,,,,,,,,,,,,,,,,1246
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Defense,Pull,,,Mott,4.119,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1424
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Defense,D,,,Dunn,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1433
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Lillis,Mott,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1444
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Mott,Esser,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1449
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Esser,Pollard,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1452
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Pollard,Dunn,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1456
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Dunn,Sickles,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1460
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Drop,Sickles,Marc S,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1473
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Defense,Throwaway,,,Anonymous,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1481
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Sickles,Marc S,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1491
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Catch,Marc S,Mott,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1499
2019-04-20 16:07,,Dc Breeze,81,D,5,4,Offense,Goal,Mott,Esser,,,Esser,Dunn,Pollard,Mott,Marc S,Sickles,Lillis,,,,,,,,,,,,,,,,,,,,,,1503
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Defense,Pull,,,Baer,4.899,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1562
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Defense,D,,,Baer,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1566
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Peck,Patel,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1574
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Throwaway,Patel,Anonymous,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1578
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Defense,Throwaway,,,Anonymous,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1590
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Peck,Arcata,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1611
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Anonymous,Weaver,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1724
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Weaver,Fortin,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1728
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Fortin,Sickles,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1735
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Sickles,Mott,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1738
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Catch,Mott,Sickles,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1743
2019-04-20 16:07,,Dc Breeze,238,D,6,4,Offense,Goal,Sickles,Dunn,,,Dunn,Weaver,Fortin,Damiano,Mott,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,1798
2019-04-20 16:07,,Dc Breeze,6,D,6,5,Defense,Pull,,,Esser,5.867,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,1835
2019-04-20 16:07,,Dc Breeze,6,D,6,5,Defense,Goal,,,Anonymous,,Esser,Dunn,Baer,Pollard,Marc S,Lillis,Patel,,,,,,,,,,,,,,,,,,,,,,1839
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Fortin,Peck,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1887
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Peck,Fortin,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1898
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Fortin,Arcata,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1903
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Arcata,Fortin,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1908
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Fortin,Peck,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1912
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Peck,Weaver,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1916
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Throwaway,Weaver,Anonymous,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1920
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Defense,D,,,Mott,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1950
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Fortin,Peck,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1957
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Throwaway,Peck,Anonymous,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1961
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Defense,Throwaway,,,Anonymous,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,1994
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Fortin,Mehta,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,2002
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Catch,Mehta,Fortin,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,2005
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Offense,Throwaway,Fortin,Anonymous,,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,2012
2019-04-20 16:07,,Dc Breeze,133,O,6,6,Defense,Goal,,,Anonymous,,Mehta,Weaver,Arcata,Fortin,Mott,Peck,Sickles,,,,,,,,,,,,,,,,,,,,,,2018
2019-04-20 16:07,,Dc Breeze,16,O,7,6,Offense,Catch,Baer,Damiano,,,Esser,Baer,Trey,Damiano,Mott,Marc S,Zac S,,,,,,,,,,,,,,,,,,,,,,2079
2019-04-20 16:07,,Dc Breeze,16,O,7,6,Offense,Catch,Damiano,Baer,,,Esser,Baer,Trey,Damiano,Mott,Marc S,Zac S,,,,,,,,,,,,,,,,,,,,,,2088
2019-04-20 16:07,,Dc Breeze,16,O,7,6,Offense,Goal,Baer,Mott,,,Esser,Baer,Trey,Damiano,Mott,Marc S,Zac S,,,,,,,,,,,,,,,,,,,,,,2093
2019-04-20 16:07,,Dc Breeze,19,D,7,7,Defense,Pull,,,Baer,6.201,Dunn,Baer,Marc S,Lillis,Ballman,Diviney,Patel,,,,,,,,,,,,,,,,,,,,,,2154
2019-04-20 16:07,,Dc Breeze,19,D,7,7,Defense,Goal,,,Anonymous,,Dunn,Baer,Marc S,Lillis,Ballman,Diviney,Patel,,,,,,,,,,,,,,,,,,,,,,2171
2019-04-20 16:07,,Dc Breeze,56,O,8,7,Offense,Catch,Weaver,Trey,,,Mehta,Weaver,Fortin,Trey,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,2230
2019-04-20 16:07,,Dc Breeze,56,O,8,7,Offense,Catch,Trey,Zac S,,,Mehta,Weaver,Fortin,Trey,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,2238
2019-04-20 16:07,,Dc Breeze,56,O,8,7,Offense,Catch,Zac S,Trey,,,Mehta,Weaver,Fortin,Trey,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,2241
2019-04-20 16:07,,Dc Breeze,56,O,8,7,Offense,Catch,Trey,Weaver,,,Mehta,Weaver,Fortin,Trey,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,2246
2019-04-20 16:07,,Dc Breeze,56,O,8,7,Offense,Catch,Weaver,Trey,,,Mehta,Weaver,Fortin,Trey,Peck,Sickles,Zac S,,,,,,,,,,,,,,,,,,,,,,2250
