Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-27 19:02,AUDL,Madison,12,D,0,1,Defense,Pull,,,Matis,4.278,Matis,DeClerck,Luis C,Sullivan,Latham,Collom,Strings,,,,,,,,,,,,,,,,,,,,,,0
2016-05-27 19:02,AUDL,Madison,12,D,0,1,Defense,Goal,,,Anonymous,,Matis,DeClerck,Luis C,Sullivan,Latham,Collom,Strings,,,,,,,,,,,,,,,,,,,,,,10
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Catch,Tschida,Matt B,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,64
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Catch,Matt B,Cousins,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,72
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Catch,Cousins,Matt B,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,76
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Catch,Matt B,Tschida,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,80
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Catch,Tschida,Newlin,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,84
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Catch,Newlin,Tschida,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,88
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Offense,Drop,Tschida,M Jordan,,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,92
2016-05-27 19:02,AUDL,Madison,58,O,0,2,Defense,Goal,,,Anonymous,,Newlin,Matt B,Cousins,Lee,M Jordan,Tschida,Ethan R,,,,,,,,,,,,,,,,,,,,,,120
2016-05-27 19:02,AUDL,Madison,31,O,0,3,Offense,Catch,Collom,Charlie,,,T Grund,Charlie,Merwin,C Jensen,Collom,Z. Merie,Shramko,,,,,,,,,,,,,,,,,,,,,,171
