Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-16 18:55,Audl,Charlotte Express 2016,43,D,1,1,Defense,D,,,Orloff R,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Walch A,Starke P,,,,,,,,,,,,,,,,,,,,,,127
2016-04-16 18:55,Audl,Charlotte Express 2016,43,D,1,1,Offense,Catch,Orloff R,Wilder C,,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Walch A,Starke P,,,,,,,,,,,,,,,,,,,,,,134
2016-04-16 18:55,Audl,Charlotte Express 2016,43,D,1,1,Offense,Catch,Wilder C,Orloff R,,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Walch A,Starke P,,,,,,,,,,,,,,,,,,,,,,138
2016-04-16 18:55,Audl,Charlotte Express 2016,43,D,1,1,Offense,Catch,Orloff R,Walch A,,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Walch A,Starke P,,,,,,,,,,,,,,,,,,,,,,142
2016-04-16 18:55,Audl,Charlotte Express 2016,43,D,1,1,Offense,Throwaway,Walch A,Anonymous,,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Walch A,Starke P,,,,,,,,,,,,,,,,,,,,,,146
2016-04-16 18:55,Audl,Charlotte Express 2016,43,D,1,1,Defense,Goal,,,Anonymous,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Walch A,Starke P,,,,,,,,,,,,,,,,,,,,,,158
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Purcel R,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,212
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Loskor J,Purcel R,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,220
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Purcel R,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,224
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Loskor J,Pollac E,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,228
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Pollac E,Richar D,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,231
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Richar D,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,234
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Loskor J,Bennet M,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,237
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Bennet M,Walch A,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,241
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Walch A,Bennet M,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,245
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Bennet M,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,249
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Throwaway,Loskor J,Anonymous,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,253
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Defense,D,,,Pollac E,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,317
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Purcel R,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,336
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Loskor J,Purcel R,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,339
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Purcel R,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,342
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Loskor J,Purcel R,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,346
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Purcel R,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,349
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Loskor J,Richar D,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,355
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Richar D,Denenc C,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,359
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Denenc C,Richar D,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,363
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Richar D,Pollac E,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,367
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Pollac E,Anonymous,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,370
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Anonymous,Anonymous,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,374
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Catch,Anonymous,Loskor J,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,405
2016-04-16 18:55,Audl,Charlotte Express 2016,198,O,2,1,Offense,Goal,Loskor J,Denenc C,,,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,408
2016-04-16 18:55,Audl,Charlotte Express 2016,26,D,2,2,Defense,PullOb,,,Anonymous,,Boyea D,Orloff R,Wolfe J,Mosola L,Brooks C,Sackma C,Matthi M,,,,,,,,,,,,,,,,,,,,,,438
2016-04-16 18:55,Audl,Charlotte Express 2016,26,D,2,2,Defense,Goal,,,Anonymous,,Boyea D,Orloff R,Wolfe J,Mosola L,Brooks C,Sackma C,Matthi M,,,,,,,,,,,,,,,,,,,,,,462
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Purcel R,Richar D,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,533
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Richar D,Purcel R,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,544
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Drop,Purcel R,Richar D,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,556
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Defense,D,,,Holler J,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,576
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Denenc C,Holler J,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,584
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Holler J,Denenc C,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,588
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Denenc C,Holler J,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,594
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Holler J,Purcel R,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,598
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Purcel R,Holler J,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,602
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Holler J,Bennet M,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,606
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Bennet M,Richar D,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,610
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Richar D,Denenc C,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,614
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Catch,Denenc C,Bennet M,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,618
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Offense,Throwaway,Bennet M,Anonymous,,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,622
2016-04-16 18:55,Audl,Charlotte Express 2016,132,O,2,3,Defense,Goal,,,Anonymous,,Richar D,Bennet M,Pollac E,Holler J,Purcel R,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,663
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Offense,Catch,Brooks C,Loskor J,,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,719
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Offense,Catch,Loskor J,Matthi M,,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,728
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Offense,Catch,Matthi M,Mosola L,,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,732
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Offense,Catch,Mosola L,Matthi M,,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,745
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Offense,Catch,Matthi M,Loskor J,,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,748
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Offense,Throwaway,Loskor J,Anonymous,,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,759
2016-04-16 18:55,Audl,Charlotte Express 2016,55,O,2,4,Defense,Goal,,,Anonymous,,Wolfe J,Mosola L,Brooks C,Sackma C,Loskor J,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,772
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Purcel R,Loskor J,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,824
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Loskor J,Walch A,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,836
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Walch A,Bennet M,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,839
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Bennet M,Walch A,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,845
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Walch A,Richar D,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,849
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Richar D,Bennet M,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,852
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Catch,Bennet M,Purcel R,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,855
2016-04-16 18:55,Audl,Charlotte Express 2016,39,O,3,4,Offense,Goal,Purcel R,Loskor J,,,Orloff R,Richar D,Bennet M,Loskor J,Pollac E,Walch A,Purcel R,,,,,,,,,,,,,,,,,,,,,,861
2016-04-16 18:55,Audl,Charlotte Express 2016,16,D,3,5,Defense,Pull,,,Anonymous,3.15,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,925
2016-04-16 18:55,Audl,Charlotte Express 2016,16,D,3,5,Defense,Goal,,,Anonymous,,Boyea D,Orloff R,Wilder C,Holler J,Bautis V,Denenc C,Starke P,,,,,,,,,,,,,,,,,,,,,,939
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Loskor J,Richar D,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1008
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Richar D,Loskor J,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1016
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Loskor J,Sackma C,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1022
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Sackma C,Richar D,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1026
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Richar D,Mosola L,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1030
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Mosola L,Sackma C,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1034
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Sackma C,Matthi M,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1041
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Throwaway,Matthi M,Anonymous,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1045
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Defense,D,,,Matthi M,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1077
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Catch,Sackma C,Brooks C,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1081
2016-04-16 18:55,Audl,Charlotte Express 2016,83,O,4,5,Offense,Goal,Brooks C,Wolfe J,,,Wolfe J,Richar D,Mosola L,Brooks C,Sackma C,Loskor J,Matthi M,,,,,,,,,,,,,,,,,,,,,,1089
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Defense,PullOb,,,Purcel R,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1139
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Defense,Throwaway,,,Anonymous,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1166
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Purcel R,Bennet M,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1177
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Bennet M,Denenc C,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1181
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Denenc C,Pollac E,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1184
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Pollac E,Walch A,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1188
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Walch A,Purcel R,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1192
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Purcel R,Denenc C,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1197
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Denenc C,Bennet M,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1239
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Catch,Bennet M,Purcel R,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1242
2016-04-16 18:55,Audl,Charlotte Express 2016,108,D,5,5,Offense,Goal,Purcel R,Orloff R,,,Orloff R,Bennet M,Pollac E,Holler J,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1245
2016-04-16 18:55,Audl,Charlotte Express 2016,16,D,5,5,Defense,Pull,,,Matthi M,1.948,Orloff R,Wolfe J,Sackma C,Loskor J,Holler J,Matthi M,Starke P,,,,,,,,,,,,,,,,,,,,,,1319
2016-04-16 18:55,Audl,Charlotte Express 2016,16,D,5,5,Defense,D,,,Loskor J,,Orloff R,Wolfe J,Sackma C,Loskor J,Holler J,Matthi M,Starke P,,,,,,,,,,,,,,,,,,,,,,1329
2016-04-16 18:55,Audl,Charlotte Express 2016,16,D,5,5,Cessation,EndOfFirstQuarter,,,,,Orloff R,Wolfe J,Sackma C,Loskor J,Holler J,Matthi M,Starke P,,,,,,,,,,,,,,,,,,,,,,1333
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Orloff R,Purcel R,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1490
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Purcel R,Orloff R,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1498
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Orloff R,Walch A,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1501
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Walch A,Richar D,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1506
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Richar D,Walch A,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1509
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Walch A,Orloff R,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1512
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Orloff R,Pollac E,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1518
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Pollac E,Purcel R,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1521
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Catch,Purcel R,Denenc C,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1529
2016-04-16 18:55,Audl,Charlotte Express 2016,44,O,6,5,Offense,Goal,Denenc C,Orloff R,,,Orloff R,Richar D,Bennet M,Pollac E,Walch A,Purcel R,Denenc C,,,,,,,,,,,,,,,,,,,,,,1532
2016-04-16 18:55,Audl,Charlotte Express 2016,10,D,6,6,Defense,Pull,,,Loskor J,2.283,Boyea D,Orloff R,Loskor J,Wilder C,Holler J,Bautis V,Starke P,,,,,,,,,,,,,,,,,,,,,,1591
2016-04-16 18:55,Audl,Charlotte Express 2016,10,D,6,6,Defense,Goal,,,Anonymous,,Boyea D,Orloff R,Loskor J,Wilder C,Holler J,Bautis V,Starke P,,,,,,,,,,,,,,,,,,,,,,1599
