Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,24,O,1,0,Offense,Catch,Jeff W,Alan K,,,John H,Tom D,Tyler M,Jeff W,Alan K,Markha S,Matt K,,,,,,,,,,,,,,,,,,,,,,0
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,24,O,1,0,Offense,Catch,Alan K,Jeff W,,,John H,Tom D,Tyler M,Jeff W,Alan K,Markha S,Matt K,,,,,,,,,,,,,,,,,,,,,,18
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,24,O,1,0,Offense,Goal,Jeff W,Tom D,,,John H,Tom D,Tyler M,Jeff W,Alan K,Markha S,Matt K,,,,,,,,,,,,,,,,,,,,,,22
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,34,D,1,1,Defense,Pull,,,Nicky S,6.061,Nicky S,Chuck C,Brad S,Rowan M,Alan K,Brian M,Brett M,,,,,,,,,,,,,,,,,,,,,,86
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,34,D,1,1,Defense,Throwaway,,,Anonymous,,Nicky S,Chuck C,Brad S,Rowan M,Alan K,Brian M,Brett M,,,,,,,,,,,,,,,,,,,,,,90
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,34,D,1,1,Offense,Throwaway,Nicky S,Anonymous,,,Nicky S,Chuck C,Brad S,Rowan M,Alan K,Brian M,Brett M,,,,,,,,,,,,,,,,,,,,,,97
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,34,D,1,1,Defense,Goal,,,Anonymous,,Nicky S,Chuck C,Brad S,Rowan M,Alan K,Brian M,Brett M,,,,,,,,,,,,,,,,,,,,,,118
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,194,O,1,2,Offense,Catch,Tyler M,Markha S,,,John H,Jon N,Tom D,Tyler M,Jeff W,Markha S,David B,,,,,,,,,,,,,,,,,,,,,,169
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,194,O,1,2,Offense,Catch,Markha S,Tyler M,,,John H,Jon N,Tom D,Tyler M,Jeff W,Markha S,David B,,,,,,,,,,,,,,,,,,,,,,179
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,194,O,1,2,Offense,Throwaway,Tyler M,Anonymous,,,John H,Jon N,Tom D,Tyler M,Jeff W,Markha S,David B,,,,,,,,,,,,,,,,,,,,,,189
2016-07-23 17:13,AUDL 2016 Playoffs,Toronto Rush,194,O,1,2,Defense,D,,,Tyler M,,John H,Jon N,Tom D,Tyler M,Jeff W,Markha S,David B,,,,,,,,,,,,,,,,,,,,,,202
