Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-23 19:53,,Charlotte Express,34,D,4,2,Defense,Pull,,,Allan L,8.165,Breault,Bray,JP Burns,Tree,C Olsen,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,723
2016-04-23 19:53,,Charlotte Express,34,D,4,2,Defense,D,,,Vickroy,,Breault,Bray,JP Burns,Tree,C Olsen,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,739
2016-04-23 19:53,,Charlotte Express,34,D,4,2,Offense,Catch,Vickroy,Allan L,,,Breault,Bray,JP Burns,Tree,C Olsen,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,743
2016-04-23 19:53,,Charlotte Express,34,D,4,2,Offense,Catch,Allan L,Vickroy,,,Breault,Bray,JP Burns,Tree,C Olsen,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,752
2016-04-23 19:53,,Charlotte Express,34,D,4,2,Offense,Goal,Vickroy,Bray,,,Breault,Bray,JP Burns,Tree,C Olsen,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,755
2016-04-23 19:53,,Charlotte Express,15,D,4,3,Defense,Pull,,,Runner,8.017,Breault,Runner,Berendes,Yusuf,Bradham,Kelvin W,Sun,,,,,,,,,,,,,,,,,,,,,,815
2016-04-23 19:53,,Charlotte Express,15,D,4,3,Defense,Goal,,,Anonymous,,Breault,Runner,Berendes,Yusuf,Bradham,Kelvin W,Sun,,,,,,,,,,,,,,,,,,,,,,828
2016-04-23 19:53,,Charlotte Express,45,O,5,3,Offense,Catch,Boecking,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,883
2016-04-23 19:53,,Charlotte Express,45,O,5,3,Offense,Catch,Kyle S,A Taylor,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,891
2016-04-23 19:53,,Charlotte Express,45,O,5,3,Offense,Goal,Gainer,Trenton,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,926
2016-04-23 19:53,,Charlotte Express,30,D,5,4,Defense,Pull,,,Allan L,9.333,Bray,JP Burns,Bradham,Tree,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,983
2016-04-23 19:53,,Charlotte Express,30,D,5,4,Defense,Goal,,,Anonymous,,Bray,JP Burns,Bradham,Tree,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,1011
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Boecking,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1061
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Kyle S,A Taylor,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1070
