Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Defense,Pull,,,Kerns,8.066,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,0
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Defense,D,,,Sanchez,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,7
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Offense,Catch,Kerns,Kanner,,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,18
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Offense,Catch,Kanner,Dallmann,,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,23
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Offense,Catch,Dallmann,Zaccaro,,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,26
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Offense,Catch,Zaccaro,Sanchez,,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,30
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Offense,Drop,Sanchez,Dallmann,,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,34
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,48,D,0,1,Defense,Goal,,,Anonymous,,Higgins,Kanner,Dallmann,Gilligan,Kerns,Sanchez,Zaccaro,,,,,,,,,,,,,,,,,,,,,,46
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,23,O,1,1,Offense,Catch,Chialvo,Cahill,,,Raty,Cahill,Johnson,Chialvo,Madden,Liu,Marcy,,,,,,,,,,,,,,,,,,,,,,98
2016-04-16 18:49,AUDL West 2016,San Jose Spiders,23,O,1,1,Offense,Catch,Cahill,Marcy,,,Raty,Cahill,Johnson,Chialvo,Madden,Liu,Marcy,,,,,,,,,,,,,,,,,,,,,,109
