Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2014-04-13 12:19,Game 1,Toronto Rush,35,D,0,1,Defense,Pull,,,Matt B,6.499,Billy K,Matt L,Matt B,Mike D,Ben I,Ryan D,Sam T,,,,,,,,,,,,,,,,,,,,,,0
2014-04-13 12:19,Game 1,Toronto Rush,35,D,0,1,Defense,Goal,,,Anonymous,,Billy K,Matt L,Matt B,Mike D,Ben I,Ryan D,Sam T,,,,,,,,,,,,,,,,,,,,,,33
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Seth C,Joe O,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,83
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Joe O,Lionel W,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,91
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Lionel W,Joe S,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,95
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Joe S,Lionel W,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,99
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Lionel W,Joe S,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,104
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Joe S,Seth C,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,111
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Seth C,Joe B,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,118
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Catch,Joe B,Seth C,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,122
2014-04-13 12:19,Game 1,Toronto Rush,45,O,1,1,Offense,Goal,Seth C,Taylor B,,,Joe B,Joe S,Lionel W,Matt S,Joe O,Taylor B,Seth C,,,,,,,,,,,,,,,,,,,,,,126
2014-04-13 12:19,Game 1,Toronto Rush,39,D,2,1,Defense,Pull,,,Matt B,5.082,Billy K,Matt L,Matt B,Mike D,Ben I,Ryan D,Sam T,,,,,,,,,,,,,,,,,,,,,,170
2014-04-13 12:19,Game 1,Toronto Rush,39,D,2,1,Defense,D,,,Sam T,,Billy K,Matt L,Matt B,Mike D,Ben I,Ryan D,Sam T,,,,,,,,,,,,,,,,,,,,,,188
2014-04-13 12:19,Game 1,Toronto Rush,39,D,2,1,Offense,Goal,Matt B,Ryan D,,,Billy K,Matt L,Matt B,Mike D,Ben I,Ryan D,Sam T,,,,,,,,,,,,,,,,,,,,,,207
2014-04-13 12:19,Game 1,Toronto Rush,36,D,3,1,Defense,Pull,,,Jesse L,4.319,Billy K,Stephe P,Matt L,Mike D,Ben I,Jesse L,Ryan D,,,,,,,,,,,,,,,,,,,,,,267
2014-04-13 12:19,Game 1,Toronto Rush,36,D,3,1,Defense,D,,,Ben I,,Billy K,Stephe P,Matt L,Mike D,Ben I,Jesse L,Ryan D,,,,,,,,,,,,,,,,,,,,,,287
