Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2014-05-25 16:00,,New York,88,D,0,1,Defense,Pull,,,MathieuB,,PhilT,MathieuB,AntoineG,MaximeG,CharlesB,TimT,FelixD,,,,,,,,,,,,,,,,,,,,,,0
2014-05-25 16:00,,New York,88,D,0,1,Defense,Goal,,,Anonymous,,PhilT,MathieuB,AntoineG,MaximeG,CharlesB,TimT,FelixD,,,,,,,,,,,,,,,,,,,,,,86
2014-05-25 16:00,,New York,35,O,0,2,Offense,Catch,JeromeB,EricD,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,175
2014-05-25 16:00,,New York,35,O,0,2,Offense,Drop,EricD,JeanlC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,200
2014-05-25 16:00,,New York,35,O,0,2,Defense,Goal,,,Anonymous,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,208
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,JeromeB,EricD,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,228
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,EricD,JeanlC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,237
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,JeanlC,TimT,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,241
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,TimT,JeromeB,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,245
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,JeromeB,KevinG,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,249
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,KevinG,YolandC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,253
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,YolandC,TimT,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,257
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,TimT,NicolasV,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,261
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,NicolasV,JeanlC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,265
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,JeanlC,EricD,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,269
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,EricD,KevinG,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,273
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,KevinG,YolandC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,277
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,YolandC,JeanlC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,281
2014-05-25 16:00,,New York,63,O,1,2,Offense,Catch,JeanlC,YolandC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,285
2014-05-25 16:00,,New York,63,O,1,2,Offense,Goal,YolandC,JeanlC,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,289
2014-05-25 16:00,,New York,2421,D,1,3,Defense,Pull,,,PhilT,,PhilT,GustavoC,MathieuB,AntoineG,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,361
2014-05-25 16:00,,New York,2421,D,1,3,Defense,D,,,FelixD,,PhilT,GustavoC,MathieuB,AntoineG,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2738
2014-05-25 16:00,,New York,2421,D,1,3,Offense,Catch,PhilT,FelixD,,,PhilT,GustavoC,MathieuB,AntoineG,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2772
2014-05-25 16:00,,New York,2421,D,1,3,Offense,Throwaway,FelixD,Anonymous,,,PhilT,GustavoC,MathieuB,AntoineG,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2776
2014-05-25 16:00,,New York,2421,D,1,3,Defense,Goal,,,Anonymous,,PhilT,GustavoC,MathieuB,AntoineG,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2780
2014-05-25 16:00,,New York,11,O,2,3,Offense,Catch,JeanlC,NicolasV,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,2816
2014-05-25 16:00,,New York,11,O,2,3,Offense,Goal,NicolasV,EricD,,,JeromeB,YolandC,KevinG,NicolasV,TimT,EricD,JeanlC,,,,,,,,,,,,,,,,,,,,,,2825
2014-05-25 16:00,,New York,175,D,2,4,Defense,Pull,,,MarkZ,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2848
2014-05-25 16:00,,New York,175,D,2,4,Defense,D,,,PhilT,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2873
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,MarkZ,GustavoC,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2876
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,GustavoC,FelixD,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2969
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,FelixD,CharlesB,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2973
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,CharlesB,AntoineG,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2977
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,AntoineG,FelixD,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2981
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,FelixD,MarkZ,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2985
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,MarkZ,MaximeG,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2989
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,MaximeG,MarkZ,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2993
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,MarkZ,FelixD,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,2997
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,FelixD,CharlesB,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,3001
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,CharlesB,AntoineG,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,3005
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,AntoineG,MaximeG,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,3009
2014-05-25 16:00,,New York,175,D,2,4,Offense,Catch,MaximeG,MarkZ,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,3013
2014-05-25 16:00,,New York,175,D,2,4,Offense,Throwaway,MarkZ,Anonymous,,,PhilT,GustavoC,AntoineG,MarkZ,MaximeG,CharlesB,FelixD,,,,,,,,,,,,,,,,,,,,,,3017
