Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Defense,Pull,,,CretellJ,5.38,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,0
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Defense,Throwaway,,,Anonymous,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,82
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,SaulNoah,HartzogJ,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,87
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,HartzogJ,SaulNoah,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,90
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,SaulNoah,HartzogJ,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,93
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,HartzogJ,SaulNoah,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,97
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,SaulNoah,BodeMatt,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,100
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,BodeMatt,PannoneM,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,104
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,PannoneM,SaulNoah,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,108
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,SaulNoah,BodeMatt,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,113
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,BodeMatt,SaulNoah,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,117
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,SaulNoah,CretellJ,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,121
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,CretellJ,BodeMatt,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,125
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,BodeMatt,SaulNoah,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,129
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,SaulNoah,CretellJ,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,133
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,CretellJ,HartzogJ,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,137
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,HartzogJ,BodeMatt,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,141
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Catch,BodeMatt,CretellJ,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,145
2018-05-26 18:59,AUDL,Madison Radicals,151,D,1,0,Offense,Goal,CretellJ,SaulNoah,,,SaulNoah,CretellJ,HartzogJ,McKelveA,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,149
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Defense,Pull,,,TaylorHu,4.383,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,203
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Defense,D,,,SiscoSha,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,218
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,NethercJ,MatzukaB,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,253
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,MatzukaB,TaylorHu,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,257
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Drop,TaylorHu,EllisMat,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,269
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Defense,D,,,EllisMat,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,292
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,EllisMat,WilliamJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,298
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,WilliamJ,FairfaxJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,302
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,FairfaxJ,WilliamJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,308
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,WilliamJ,MatzukaB,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,313
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,MatzukaB,FairfaxJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,319
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,FairfaxJ,MatzukaB,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,323
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,MatzukaB,NethercJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,327
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,NethercJ,FairfaxJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,331
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,FairfaxJ,NethercJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,335
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,NethercJ,WilliamJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,339
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Catch,WilliamJ,NethercJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,343
2018-05-26 18:59,AUDL,Madison Radicals,146,D,2,0,Offense,Goal,NethercJ,FairfaxJ,,,FairfaxJ,SiscoSha,NethercJ,WilliamJ,MatzukaB,EllisMat,LynchJoh,TaylorHu,,,,,,,,,,,,,,,,,,,,,347
2018-05-26 18:59,AUDL,Madison Radicals,122,D,2,1,Defense,Pull,,,SaulNoah,7.38,SaulNoah,MouwJaco,CretellJ,HartzogJ,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,454
2018-05-26 18:59,AUDL,Madison Radicals,122,D,2,1,Defense,Throwaway,,,Anonymous,,SaulNoah,MouwJaco,CretellJ,HartzogJ,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,501
2018-05-26 18:59,AUDL,Madison Radicals,122,D,2,1,Offense,Catch,SaulNoah,CretellJ,,,SaulNoah,MouwJaco,CretellJ,HartzogJ,RichardD,PannoneM,BodeMatt,,,,,,,,,,,,,,,,,,,,,,518
