Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2018-07-21 19:03,,Minnesota Windchill,179,O,1,0,Offense,Goal,Spence L,Levi J,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,177
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Defense,Pull,,,Nick H,5.166,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,249
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Defense,D,,,Nick H,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,260
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Catch,Nick H,Alex H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,264
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Catch,Alex H,Kip C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,272
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Catch,Kip C,Alex H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,276
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Catch,Alex H,Kip C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,280
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Catch,Kip C,Nick H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,284
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Catch,Nick H,Conner H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,296
2018-07-21 19:03,,Minnesota Windchill,53,D,2,0,Offense,Goal,Conner H,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,300
2018-07-21 19:03,,Minnesota Windchill,27,D,2,1,Defense,Pull,,,Jon W,6.683,Colton S,Heath K,John J,Jon W,Kip C,Colin R,Michae A,,,,,,,,,,,,,,,,,,,,,,347
2018-07-21 19:03,,Minnesota Windchill,27,D,2,1,Defense,Goal,,,Anonymous,,Colton S,Heath K,John J,Jon W,Kip C,Colin R,Michae A,,,,,,,,,,,,,,,,,,,,,,372
2018-07-21 19:03,,Minnesota Windchill,19,O,2,2,Offense,Drop,Kyle C,Sam S,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,436
2018-07-21 19:03,,Minnesota Windchill,19,O,2,2,Defense,Goal,,,Anonymous,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,453
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Catch,Kyle C,Sam S,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,501
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Catch,Sam S,Travis C,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,510
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Catch,Travis C,Levi J,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,513
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Catch,Levi J,Kyle C,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,517
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Catch,Kyle C,Levi J,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,521
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Throwaway,Levi J,Anonymous,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,524
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Defense,D,,,Sam S,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,529
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Catch,Kyle C,Cam B,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,537
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Offense,Throwaway,Cam B,Anonymous,,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,553
2018-07-21 19:03,,Minnesota Windchill,161,O,2,3,Defense,Goal,,,Anonymous,,Levi J,Spence L,Keegan N,Nick H,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,660
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Conner H,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,716
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Donova T,Conner H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,733
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Conner H,Alex H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,737
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Alex H,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,741
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Donova T,Peter C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,745
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Peter C,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,749
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Throwaway,Donova T,Anonymous,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,756
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Defense,Throwaway,,,Anonymous,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,782
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Peter C,Cam B,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,797
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Cam B,Kip C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,800
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Throwaway,Kip C,Anonymous,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,808
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Defense,D,,,Kip C,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,829
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Donova T,Alex H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,846
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Alex H,Kip C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,849
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Catch,Kip C,Peter C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,853
2018-07-21 19:03,,Minnesota Windchill,152,O,3,3,Offense,Goal,Peter C,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Cam B,,,,,,,,,,,,,,,,,,,,,,866
2018-07-21 19:03,,Minnesota Windchill,112,D,3,4,Defense,Pull,,,Travis C,7.633,Colton S,Heath K,John J,Jon W,Colin R,Michae A,Travis C,,,,,,,,,,,,,,,,,,,,,,936
2018-07-21 19:03,,Minnesota Windchill,112,D,3,4,Defense,Goal,,,Anonymous,,Colton S,Heath K,John J,Jon W,Colin R,Michae A,Travis C,,,,,,,,,,,,,,,,,,,,,,1046
2018-07-21 19:03,,Minnesota Windchill,28,O,4,4,Offense,Catch,Sam S,Kyle C,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1069
2018-07-21 19:03,,Minnesota Windchill,28,O,4,4,Offense,Catch,Kyle C,Cam B,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1091
2018-07-21 19:03,,Minnesota Windchill,28,O,4,4,Offense,Goal,Cam B,Levi J,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1095
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Defense,Pull,,,Nick H,8.098,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1153
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Defense,D,,,Nick H,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1213
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Offense,Throwaway,Donova T,Anonymous,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1220
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Defense,D,,,Donova T,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1265
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Offense,Catch,Donova T,Kip C,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1278
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Offense,Catch,Kip C,Conner H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1284
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Offense,Catch,Conner H,Alex H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1288
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Offense,Catch,Alex H,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1292
2018-07-21 19:03,,Minnesota Windchill,241,D,5,4,Offense,Goal,Donova T,Conner H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1392
2018-07-21 19:03,,Minnesota Windchill,6,D,5,4,Defense,Pull,,,Nick H,19.235,Peter C,Jon W,Kip C,Nick H,Cam B,Kyle C,Travis C,,,,,,,,,,,,,,,,,,,,,,1458
2018-07-21 19:03,,Minnesota Windchill,6,D,5,4,Cessation,EndOfFirstQuarter,,,,,Peter C,Jon W,Kip C,Nick H,Cam B,Kyle C,Travis C,,,,,,,,,,,,,,,,,,,,,,1462
2018-07-21 19:03,,Minnesota Windchill,38,D,5,5,Defense,Pull,,,Nick H,4.766,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1695
2018-07-21 19:03,,Minnesota Windchill,38,D,5,5,Defense,Goal,,,Anonymous,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,1731
2018-07-21 19:03,,Minnesota Windchill,62,O,6,5,Offense,Catch,Travis C,Kyle C,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1769
2018-07-21 19:03,,Minnesota Windchill,62,O,6,5,Offense,Catch,Kyle C,Cam B,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1780
2018-07-21 19:03,,Minnesota Windchill,62,O,6,5,Offense,Catch,Cam B,Levi J,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1783
2018-07-21 19:03,,Minnesota Windchill,62,O,6,5,Offense,Throwaway,Levi J,Anonymous,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1791
2018-07-21 19:03,,Minnesota Windchill,62,O,6,5,Defense,Throwaway,,,Anonymous,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1826
2018-07-21 19:03,,Minnesota Windchill,62,O,6,5,Offense,Goal,Kyle C,Sam S,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1829
2018-07-21 19:03,,Minnesota Windchill,29,D,6,6,Defense,Pull,,,Jon W,12.866,Colton S,Heath K,John J,Jon W,Kip C,Colin R,Michae A,,,,,,,,,,,,,,,,,,,,,,1931
2018-07-21 19:03,,Minnesota Windchill,29,D,6,6,Defense,Goal,,,Anonymous,,Colton S,Heath K,John J,Jon W,Kip C,Colin R,Michae A,,,,,,,,,,,,,,,,,,,,,,1958
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Keegan N,Kyle C,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,1998
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Kyle C,Keegan N,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2010
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Keegan N,Travis C,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2013
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Travis C,Keegan N,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2024
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Keegan N,Spence L,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2027
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Spence L,Cam B,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2039
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Throwaway,Cam B,Anonymous,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2060
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Defense,D,,,Travis C,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2072
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Spence L,Cam B,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2077
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Catch,Cam B,Sam S,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2081
2018-07-21 19:03,,Minnesota Windchill,89,O,7,6,Offense,Goal,Sam S,Levi J,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2085
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Defense,Pull,,,Nick H,7.078,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2151
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Defense,D,,,Conner H,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2159
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Offense,Catch,Conner H,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2170
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Offense,Catch,Donova T,Conner H,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2175
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Offense,Catch,Conner H,Donova T,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2179
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Offense,Throwaway,Donova T,Anonymous,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2183
2018-07-21 19:03,,Minnesota Windchill,38,D,7,7,Defense,Goal,,,Anonymous,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2187
2018-07-21 19:03,,Minnesota Windchill,44,O,7,8,Offense,Throwaway,Travis C,Anonymous,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2240
2018-07-21 19:03,,Minnesota Windchill,44,O,7,8,Defense,Goal,,,Anonymous,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2282
2018-07-21 19:03,,Minnesota Windchill,27,O,8,8,Offense,Catch,Kyle C,Sam S,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2343
2018-07-21 19:03,,Minnesota Windchill,27,O,8,8,Offense,Catch,Sam S,Cam B,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2352
2018-07-21 19:03,,Minnesota Windchill,27,O,8,8,Offense,Catch,Cam B,Keegan N,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2356
2018-07-21 19:03,,Minnesota Windchill,27,O,8,8,Offense,Catch,Keegan N,Travis C,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2360
2018-07-21 19:03,,Minnesota Windchill,27,O,8,8,Offense,Goal,Travis C,Cam B,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2368
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Defense,Pull,,,Nick H,5.199,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2472
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Defense,Throwaway,,,Anonymous,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2475
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Offense,Catch,Kyle C,Travis C,,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2552
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Offense,Drop,Travis C,Sam S,,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2562
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Defense,Throwaway,,,Anonymous,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2679
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Offense,Catch,Donova T,Travis C,,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2686
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Offense,Catch,Travis C,Peter C,,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2691
2018-07-21 19:03,,Minnesota Windchill,227,D,9,8,Offense,Goal,Peter C,Kip C,,,Donova T,Levi J,Colton S,Heath K,Spence L,Jon W,John J,Kip C,Cam B,Sam S,Aaron S,Peter C,Keegan N,Colin R,Michae A,Nick H,Kyle C,Travis C,,,,,,,,,,,2697
2018-07-21 19:03,,Minnesota Windchill,66,D,9,9,Defense,PullOb,,,Nick H,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2759
2018-07-21 19:03,,Minnesota Windchill,66,D,9,9,Defense,Throwaway,,,Anonymous,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2768
2018-07-21 19:03,,Minnesota Windchill,66,D,9,9,Offense,Throwaway,Donova T,Anonymous,,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2814
2018-07-21 19:03,,Minnesota Windchill,66,D,9,9,Defense,Goal,,,Anonymous,,Donova T,Aaron S,Peter C,Conner H,Kip C,Alex H,Nick H,,,,,,,,,,,,,,,,,,,,,,2823
2018-07-21 19:03,,Minnesota Windchill,79,O,10,9,Offense,Catch,Kyle C,Travis C,,,Levi J,Spence L,Keegan N,Cam B,Kyle C,Sam S,Travis C,,,,,,,,,,,,,,,,,,,,,,2869
