Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,42,D,1,0,Offense,Goal,Digorgio,N. Patel,,,N. Patel,Igor,M. Esser,S. Xu,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,40
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,22,D,2,0,Defense,Pull,,,Pollard,4.667,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,128
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,22,D,2,0,Defense,D,,,Pollard,,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,132
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,22,D,2,0,Offense,Catch,Pollard,S. Xu,,,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,136
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,22,D,2,0,Offense,Catch,S. Xu,Ciccoron,,,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,140
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,22,D,2,0,Offense,Catch,Ciccoron,Vaughn,,,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,144
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,22,D,2,0,Offense,Goal,Vaughn,Ciccoron,,,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,148
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,18,D,2,1,Defense,Pull,,,Martin,6.114,N. Patel,Igor,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,384
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,18,D,2,1,Defense,Throwaway,,,Anonymous,,N. Patel,Igor,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,388
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,18,D,2,1,Offense,Catch,M. Esser,Digorgio,,,N. Patel,Igor,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,392
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,18,D,2,1,Offense,Throwaway,Digorgio,Anonymous,,,N. Patel,Igor,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,396
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,18,D,2,1,Defense,Goal,,,Anonymous,,N. Patel,Igor,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,400
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Katzenba,S. Mott,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,507
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,S. Mott,Katzenba,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,516
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Katzenba,Mehta,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,520
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Mehta,E. Peck,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,524
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,E. Peck,Katzenba,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,528
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Katzenba,E. Peck,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,532
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,E. Peck,Katzenba,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,536
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Katzenba,Arcata,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,540
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Arcata,Mehta,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,544
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Catch,Mehta,E. Peck,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,548
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,47,O,3,1,Offense,Goal,E. Peck,Damiano,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,552
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Defense,Pull,,,Martin,6.547,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,640
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Defense,D,,,Igor,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,644
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Catch,S. Xu,N. Patel,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,648
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Catch,N. Patel,S. Xu,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,652
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Catch,S. Xu,Igor,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,656
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Throwaway,Igor,Anonymous,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,660
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Defense,Throwaway,,,Anonymous,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,664
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Catch,N. Patel,M. Esser,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,668
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Catch,M. Esser,B. Dunn,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,672
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Offense,Throwaway,B. Dunn,Anonymous,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,676
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,130,D,3,2,Defense,Goal,,,Anonymous,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,768
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Damiano,S. Mott,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,891
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,S. Mott,Katzenba,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,900
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Katzenba,Arcata,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,904
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Arcata,Strouse,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,908
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Strouse,Arcata,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,912
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Arcata,E. Peck,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,916
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,E. Peck,Damiano,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,920
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Damiano,E. Peck,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,924
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,E. Peck,Damiano,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,928
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Damiano,S. Mott,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,932
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,S. Mott,Damiano,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,936
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Damiano,Arcata,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,940
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Arcata,Damiano,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,944
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Damiano,Mehta,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,948
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Catch,Mehta,Damiano,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,952
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,67,O,4,2,Offense,Goal,Damiano,Arcata,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,956
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Defense,Pull,,,Martin,7.372,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1024
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Defense,D,,,M. Esser,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1028
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,E. Peck,Damiano,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1152
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,Damiano,Arcata,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1156
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,Arcata,Katzenba,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1160
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,Katzenba,Mehta,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1164
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,Mehta,Damiano,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1168
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,Damiano,Mehta,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1172
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Catch,Mehta,S. Mott,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1176
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Offense,Throwaway,S. Mott,Anonymous,,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1184
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,258,D,4,3,Defense,Goal,,,Anonymous,,N. Patel,E. Peck,Arcata,M. Esser,S. Xu,Katzenba,Martin,S. Mott,Mehta,Pollard,Damiano,B. Dunn,Digorgio,Strouse,,,,,,,,,,,,,,,1280
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,23,O,5,3,Offense,Catch,M. Esser,N. Patel,,,N. Patel,R. Brown,S. Xu,Pastor,M. Esser,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,1279
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,23,O,5,3,Offense,Catch,N. Patel,M. Esser,,,N. Patel,R. Brown,S. Xu,Pastor,M. Esser,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,1288
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,23,O,5,3,Offense,Catch,M. Esser,Martin,,,N. Patel,R. Brown,S. Xu,Pastor,M. Esser,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,1292
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,23,O,5,3,Offense,Catch,Martin,N. Patel,,,N. Patel,R. Brown,S. Xu,Pastor,M. Esser,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,1296
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,23,O,5,3,Offense,Goal,N. Patel,Pastor,,,N. Patel,R. Brown,S. Xu,Pastor,M. Esser,Digorgio,Martin,,,,,,,,,,,,,,,,,,,,,,1300
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Defense,Pull,,,Pollard,7.318,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1408
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Defense,Throwaway,,,Anonymous,,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1412
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Offense,Catch,Igor,Pollard,,,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1416
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Offense,Catch,Pollard,Anonymous,,,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1420
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Offense,Catch,Anonymous,Igor,,,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1424
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Offense,Catch,Igor,Ciccoron,,,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1428
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,26,D,6,3,Offense,Goal,Ciccoron,Vaughn,,,R. Brown,Igor,Pollard,M. Esser,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,1432
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,6,D,6,4,Defense,Pull,,,Martin,5.786,Pastor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,1536
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,6,D,6,4,Defense,Goal,,,Anonymous,,Pastor,S. Xu,M. Esser,B. Dunn,Digorgio,Martin,Ciccoron,,,,,,,,,,,,,,,,,,,,,,1540
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,127,O,6,4,Offense,Catch,Katzenba,Arcata,,,E. Peck,Mehta,Arcata,Pollard,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,1539
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,127,O,6,4,Offense,Catch,Arcata,Mehta,,,E. Peck,Mehta,Arcata,Pollard,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,1548
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,127,O,6,4,Offense,Catch,Mehta,S. Mott,,,E. Peck,Mehta,Arcata,Pollard,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,1552
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,127,O,6,4,Offense,Throwaway,S. Mott,Anonymous,,,E. Peck,Mehta,Arcata,Pollard,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,1556
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,127,O,6,4,Cessation,EndOfFirstQuarter,,,,,E. Peck,Mehta,Arcata,Pollard,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,1664
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,27,O,7,4,Offense,Catch,E. Peck,S. Mott,,,E. Peck,Mehta,Arcata,R. Brown,Damiano,Katzenba,S. Mott,,,,,,,,,,,,,,,,,,,,,,1915
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,27,O,7,4,Offense,Catch,S. Mott,Damiano,,,E. Peck,Mehta,Arcata,R. Brown,Damiano,Katzenba,S. Mott,,,,,,,,,,,,,,,,,,,,,,1924
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,27,O,7,4,Offense,Catch,Damiano,Arcata,,,E. Peck,Mehta,Arcata,R. Brown,Damiano,Katzenba,S. Mott,,,,,,,,,,,,,,,,,,,,,,1928
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,27,O,7,4,Offense,Catch,Arcata,E. Peck,,,E. Peck,Mehta,Arcata,R. Brown,Damiano,Katzenba,S. Mott,,,,,,,,,,,,,,,,,,,,,,1932
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,27,O,7,4,Offense,Catch,E. Peck,R. Brown,,,E. Peck,Mehta,Arcata,R. Brown,Damiano,Katzenba,S. Mott,,,,,,,,,,,,,,,,,,,,,,1936
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,27,O,7,4,Offense,Goal,R. Brown,Mehta,,,E. Peck,Mehta,Arcata,R. Brown,Damiano,Katzenba,S. Mott,,,,,,,,,,,,,,,,,,,,,,1940
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,118,D,8,4,Defense,Pull,,,Martin,9.403,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Martin,Digorgio,,,,,,,,,,,,,,,,,,,,,,1944
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,118,D,8,4,Defense,D,,,N. Patel,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Martin,Digorgio,,,,,,,,,,,,,,,,,,,,,,2048
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,118,D,8,4,Offense,Catch,N. Patel,S. Xu,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Martin,Digorgio,,,,,,,,,,,,,,,,,,,,,,2052
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,118,D,8,4,Offense,Catch,S. Xu,N. Patel,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Martin,Digorgio,,,,,,,,,,,,,,,,,,,,,,2056
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,118,D,8,4,Offense,Goal,N. Patel,Martin,,,N. Patel,Igor,S. Xu,M. Esser,B. Dunn,Martin,Digorgio,,,,,,,,,,,,,,,,,,,,,,2060
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,6,D,8,5,Defense,Pull,,,Pollard,5.369,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,2064
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,6,D,8,5,Defense,Goal,,,Anonymous,,R. Brown,Pollard,S. Xu,Pastor,Masino,Ciccoron,Vaughn,,,,,,,,,,,,,,,,,,,,,,2068
2018-06-24 13:01,Audl Game 3 Against Montreal,Montreal Royal,43,O,9,5,Offense,Catch,Damiano,E. Peck,,,E. Peck,Mehta,Arcata,Damiano,Katzenba,Strouse,S. Mott,,,,,,,,,,,,,,,,,,,,,,2171
