Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,195,O,4,5,Offense,Catch,Besser,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,828
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,195,O,4,5,Offense,Catch,Karl,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,832
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,195,O,4,5,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,836
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,195,O,4,5,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,840
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,195,O,4,5,Offense,Catch,Noah,Tate,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,844
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,195,O,4,5,Offense,Goal,Tate,Rio,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,848
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,6,D,4,6,Defense,Pull,,,Basten,4.85,Colucci,Yergin,Basten,Mark,Justin,Andy,Evan,,,,,,,,,,,,,,,,,,,,,,896
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,6,D,4,6,Defense,Goal,,,Anonymous,,Colucci,Yergin,Basten,Mark,Justin,Andy,Evan,,,,,,,,,,,,,,,,,,,,,,900
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Catch,Karl,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,899
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,908
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,912
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,916
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,920
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Catch,Noah,Rio,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,924
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,127,O,5,6,Offense,Goal,Rio,Tate,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1024
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,6,D,5,7,Defense,Pull,,,Basten,5.867,Billy,Bubbles,Basten,Pip,Nolan,X,Josh,,,,,,,,,,,,,,,,,,,,,,1028
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,6,D,5,7,Defense,Goal,,,Anonymous,,Billy,Bubbles,Basten,Pip,Nolan,X,Josh,,,,,,,,,,,,,,,,,,,,,,1032
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1147
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1156
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1160
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1164
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1168
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Channing,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1172
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Channing,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1176
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1180
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1184
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Tate,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1188
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Tate,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1192
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Rio,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1196
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Rio,Tate,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1200
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Tate,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1204
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1208
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1212
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Rio,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1216
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Rio,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1220
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1224
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1228
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1232
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1236
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1240
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1244
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1248
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1252
