Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Defense,Pull,,,Nick,7.167,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,0
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Defense,Throwaway,,,Anonymous,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,20
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Conner,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,28
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Throwaway,Conner,Anonymous,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,34
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Defense,Throwaway,,,Anonymous,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,45
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Conner,Brett,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,57
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Specs,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,60
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Specs,Brett,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,64
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Aaron,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,68
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Aaron,Brett,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,72
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Sam,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,76
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Sam,Brett,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,80
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Nick,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,84
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Nick,Specs,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,88
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Specs,Nick,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,92
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Nick,Aaron,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,101
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Aaron,Brett,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,105
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Nick,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,109
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Nick,Brett,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,113
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Brett,Nick,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,117
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Nick,Conner,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,121
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Catch,Conner,Specs,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,126
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Offense,Throwaway,Specs,Anonymous,,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,131
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,149,D,0,1,Defense,Goal,,,Anonymous,,Aaron,Brett,Nick,Horty,Conner,Sam,Specs,,,,,,,,,,,,,,,,,,,,,,147
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,33,O,0,2,Offense,Catch,Keenan,Travis,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,205
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,33,O,0,2,Offense,Catch,Travis,Keenan,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,216
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,33,O,0,2,Offense,Catch,Keenan,Cam,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,220
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,33,O,0,2,Offense,Catch,Cam,Alex,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,224
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,33,O,0,2,Offense,Throwaway,Alex,Anonymous,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,231
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,33,O,0,2,Defense,Goal,,,Anonymous,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,236
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,123,O,1,2,Offense,Catch,Travis,Keenan,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,311
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,123,O,1,2,Offense,Catch,Keenan,Cam,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,329
2019-07-27 18:52,,vs Pittsburgh Thunderbirds,123,O,1,2,Offense,Catch,Cam,Keegan,,,Alex,Keegan,Travis,Levi,Rick,Keenan,Cam,,,,,,,,,,,,,,,,,,,,,,332
