Date,Name,Opponent,Goals,GoalsAgainst,Throws,Catches,Turnovers,Forced_Turns,AvgHangTime,AvgThrowsPerScore,CompletionPct,ThrowingPct,CatchingPct,Win
2014-05-04,seattle_cascades,san_francisco_flamethrowers,16,29,347,264,64,19,4.732375,21.6875,0.7608069164265129,0.8589108910891089,0.9741697416974172,0
2014-04-19,seattle_cascades,vancouver_riptide,19,24,289,235,38,16,5.4772105263157895,15.210526315789476,0.8131487889273357,0.8975155279503105,0.9791666666666666,0
2014-07-12,seattle_cascades,vancouver_riptide,18,21,245,193,39,13,5.643684210526315,13.611111111111107,0.7877551020408163,0.8781362007168458,0.9747474747474748,0
2014-04-26,seattle_cascades,san_francisco_flamethrowers,13,17,335,273,47,15,5.272166666666666,25.76923076923077,0.8149253731343283,0.8839050131926122,0.9891304347826086,0
2014-05-18,seattle_cascades,salt_lake_lions,26,13,287,220,52,15,5.531307692307691,11.038461538461537,0.7665505226480837,0.8644578313253012,0.9691629955947136,1
2014-06-14,seattle_cascades,san_francisco_flamethrowers,17,23,252,178,61,13,5.532631578947369,14.823529411764708,0.7063492063492064,0.8155339805825242,0.978021978021978,0
2014-06-22,seattle_cascades,san_jose_spiders,14,22,280,240,32,8,4.498214285714285,20.0,0.8571428571428571,0.915032679738562,0.975609756097561,0
2014-06-15,seattle_cascades,san_jose_spiders,21,24,302,241,49,12,6.231863636363636,14.38095238095238,0.7980132450331126,0.8728323699421965,0.9796747967479674,0
2014-05-11,seattle_cascades,san_jose_spiders,14,23,380,318,51,11,6.152466666666667,27.142857142857146,0.8368421052631579,0.8899297423887588,0.9875776397515528,0
2014-06-08,rochester_dragons,toronto_rush,18,38,311,252,51,8,6.765736842105262,17.27777777777778,0.8102893890675241,0.8711484593837535,0.980544747081712,0
2014-05-10,rochester_dragons,toronto_rush,18,30,284,224,51,9,6.041315789473684,15.777777777777779,0.7887323943661971,0.8632218844984803,0.9739130434782608,0
2014-04-26,rochester_dragons,new_york_empire,8,27,265,195,57,13,4.9158333333333335,33.125,0.7358490566037735,0.8466453674121406,0.9558823529411764,0
2014-05-18,rochester_dragons,montreal_royal,14,27,244,182,51,11,7.2468666666666675,17.428571428571427,0.7459016393442623,0.8472222222222222,0.9629629629629628,0
2014-06-22,rochester_dragons,new_york_empire,9,25,313,250,54,9,5.182,34.77777777777778,0.7987220447284346,0.8816901408450705,0.9541984732824428,0
2014-07-05,rochester_dragons,philadelphia_phoenix,24,29,282,234,35,13,7.173807692307691,11.75,0.8297872340425532,0.912621359223301,0.9669421487603306,0
2014-05-17,rochester_dragons,new_york_empire,13,24,281,234,39,8,3.6347333333333336,21.615384615384613,0.8327402135231317,0.8892405063291139,0.9831932773109244,0
2014-06-28,rochester_dragons,toronto_rush,20,29,254,212,34,8,6.916,12.7,0.8346456692913385,0.8943661971830986,0.9814814814814816,0
2014-06-01,rochester_dragons,montreal_royal,19,22,272,219,40,13,6.3067142857142855,14.31578947368421,0.8051470588235294,0.8859934853420195,0.9776785714285714,0
2014-05-03,rochester_dragons,toronto_rush,11,26,266,191,66,9,5.018538461538461,24.181818181818183,0.7180451127819549,0.8209876543209876,0.9597989949748744,0
