Year,Name,Opponent,Goals,GoalsAgainst,Throws,Catches,Turnovers,Forced_Turns,AvgHangTime,AvgThrowsPerScore,CompletionPct,ThrowingPct,CatchingPct,Win
2014,rochester_dragons,philadelphia_phoenix,24,29,282,234,35,13,7.173807692307691,11.75,0.8297872340425532,0.912621359223301,0.9669421487603306,0
2014,rochester_dragons,ny_empire,13,24,281,234,39,8,3.6347333333333336,21.615384615384617,0.8327402135231317,0.8892405063291139,0.9831932773109243,0
2014,rochester_dragons,toronto_rush,20,29,254,212,34,8,6.916,12.7,0.8346456692913385,0.8943661971830986,0.9814814814814815,0
2014,rochester_dragons,montreal_royals,19,22,272,219,40,13,6.3067142857142855,14.31578947368421,0.8051470588235294,0.8859934853420195,0.9776785714285714,0
2014,rochester_dragons,dc_breeze,22,30,270,222,37,11,4.456157894736841,12.272727272727273,0.8222222222222222,0.9,0.9694323144104804,0
2014,rochester_dragons,toronto_rush,11,26,266,191,66,9,5.018538461538461,24.181818181818183,0.7180451127819549,0.8209876543209876,0.9597989949748744,0
2014,rochester_dragons,philadelphia_phoenix,16,17,268,208,41,19,5.516,16.75,0.7761194029850746,0.8786885245901639,0.9811320754716981,0
2014,rochester_dragons,dc_breeze,21,26,350,293,52,5,10.178863636363637,16.666666666666668,0.8371428571428572,0.875,0.9932203389830508,0
2014,rochester_dragons,philadelphia_pheonix,13,10,222,156,49,17,4.292428571428572,17.076923076923077,0.7027027027027027,0.8314606741573034,0.975,1
2014,madison_radicals,chicago_wildfire,14,15,248,208,30,10,4.650357142857142,17.714285714285715,0.8387096774193549,0.8985507246376812,0.9904761904761905,0
2014,madison_radicals,minnesota_wind_chill,23,15,274,222,34,18,5.9834999999999985,11.91304347826087,0.8102189781021898,0.898360655737705,0.9866666666666667,1
2014,madison_radicals,chicago_wildfire,24,19,273,239,22,12,5.715083333333332,11.375,0.8754578754578755,0.9381443298969072,0.9835390946502057,1
2014,madison_radicals,cincinnati_revolution,25,16,289,230,37,22,4.650730769230769,11.56,0.7958477508650519,0.9003115264797508,0.9787234042553191,1
2014,madison_radicals,chicago_wildfire,15,12,253,211,30,12,6.337624999999999,16.866666666666667,0.83399209486166,0.8971631205673759,0.9952830188679245,1
2014,madison_radicals,indianapolis_alleycats,26,21,332,280,38,14,4.506099999999999,12.76923076923077,0.8433734939759037,0.9046321525885559,0.9893992932862191,1
2014,madison_radicals,minnesota_wind_chill,20,23,235,193,29,13,5.5228947368421055,11.75,0.8212765957446808,0.9108527131782945,0.9698492462311558,0
2014,madison_radicals,indianapolis_alleycats,25,16,317,268,27,22,5.648777777777777,12.68,0.8454258675078864,0.9323529411764706,0.9852941176470589,1
2014,madison_radicals,cincinnati_revolution,29,12,254,203,29,22,6.025379310344829,8.758620689655173,0.7992125984251969,0.910394265232975,0.9806763285024155,1
2014,madison_radicals,minnesota_wind_chill,22,15,244,176,54,14,4.636736842105264,11.090909090909092,0.7213114754098361,0.8413793103448276,0.9565217391304348,1
2014,madison_radicals,detroit_mechanix,34,9,293,230,34,29,5.4186774193548395,8.617647058823529,0.7849829351535836,0.9071207430340558,0.9829059829059829,1
2014,madison_radicals,detroit_mechanix,28,9,301,221,50,30,5.241428571428572,10.75,0.7342192691029901,0.875,0.9692982456140351,1
2014,madison_radicals,cincinnatti_revolution,28,15,290,246,21,23,6.013884615384616,10.357142857142858,0.8482758620689655,0.9385113268608414,0.9919354838709677,1
2014,madison_radicals,indanapolis_alleycats,27,18,305,252,34,19,5.626079999999999,11.296296296296296,0.8262295081967214,0.9159159159159159,0.9767441860465116,1
2014,madison_radicals,san_jose_spiders,20,23,284,245,23,16,6.143095238095237,14.2,0.8626760563380281,0.9250814332247557,1.0,0
2014,madison_radicals,indianapolis_alleycats,23,12,258,209,31,18,6.320272727272727,11.217391304347826,0.810077519379845,0.9020979020979021,0.9858490566037735,1
2014,toronto_rush,rochester_dragons,29,20,360,317,29,14,8.649080000000001,12.413793103448276,0.8805555555555555,0.9278350515463918,0.9968553459119497,1
2014,toronto_rush,dc_breeze,28,17,261,209,34,18,5.450964285714286,9.321428571428571,0.8007662835249042,0.9,0.9766355140186916,1
2014,toronto_rush,dragons,30,18,281,220,44,17,6.162862068965517,9.366666666666667,0.7829181494661922,0.8699690402476781,0.990990990990991,1
2014,toronto_rush,montreal_royal,31,18,287,231,44,12,6.624750000000001,9.258064516129032,0.8048780487804879,0.875,0.9871794871794872,1
2014,toronto_rush,new_york,21,18,313,265,31,17,6.754333333333333,14.904761904761905,0.8466453674121406,0.9205882352941176,0.9851301115241635,1
2014,toronto_rush,dc_breeze,20,19,357,306,37,14,5.2795000000000005,17.85,0.8571428571428571,0.9130434782608695,0.9902912621359223,1
2014,toronto_rush,ny_empire,22,20,317,257,49,11,5.693095238095238,14.409090909090908,0.8107255520504731,0.8805555555555555,0.9771863117870723,1
2014,toronto_rush,new_york_empire,31,16,298,239,40,19,6.355133333333332,9.612903225806452,0.802013422818792,0.8869047619047619,0.991701244813278,1
2014,toronto_rush,dc_breeze,37,11,269,216,40,13,5.987081081081081,7.27027027027027,0.8029739776951673,0.8733766233766234,0.9953917050691244,1
2014,toronto_rush,rochester_dragons,38,18,278,219,34,25,6.510199999999999,7.315789473684211,0.7877697841726619,0.9025974025974026,0.9820627802690582,1
2014,toronto_rush,montreal_royals,22,14,299,233,43,23,6.001333333333333,13.590909090909092,0.7792642140468228,0.887240356083086,0.9789915966386554,1
2014,toronto_rush,philadelphia,29,15,293,240,30,23,6.8731,10.10344827586207,0.8191126279863481,0.915625,0.9876543209876543,1
2014,toronto_rush,montreal_royals,19,20,299,241,43,15,5.2838,15.736842105263158,0.8060200668896321,0.8898809523809523,0.9757085020242915,0
2014,toronto_rush,dragons,26,11,266,192,47,27,6.55152,10.23076923076923,0.7218045112781954,0.86084142394822,0.9795918367346939,1
2014,toronto_rush,montreal_royals,25,20,252,212,29,11,6.22548,10.08,0.8412698412698413,0.9064748201438849,0.986046511627907,1
2014,toronto_rush,philadelphia_phoenix,24,18,292,248,27,17,6.52705,12.166666666666666,0.8493150684931506,0.9211356466876972,0.992,1
2014,chicago_wildfire,detroit,18,9,292,193,78,21,2.52364705882353,16.22222222222222,0.660958904109589,0.8225352112676056,0.9278846153846154,1
2014,chicago_wildfire,mn,27,19,284,235,32,17,6.04316,10.518518518518519,0.8274647887323944,0.9102564102564102,0.9832635983263598,1
2014,chicago_wildfire,radicals,19,24,313,277,27,9,6.252444444444445,16.473684210526315,0.8849840255591054,0.9205882352941176,1.0,0
2014,chicago_wildfire,detroit_mechanix,31,17,205,154,43,8,5.0165500000000005,6.612903225806452,0.751219512195122,0.8333333333333334,0.9871794871794872,1
2014,chicago_wildfire,madison_radicals,12,15,272,228,37,7,6.754846153846153,22.666666666666668,0.8382352941176471,0.8859934853420195,0.991304347826087,0
2014,chicago_wildfire,minnesota_windchill,31,20,267,229,22,16,5.455633333333333,8.612903225806452,0.8576779026217228,0.9401408450704225,0.9786324786324786,1
2014,chicago_wildfire,indy,20,19,308,240,54,14,2.7083157894736845,15.4,0.7792207792207793,0.8725212464589235,0.963855421686747,1
2014,chicago_wildfire,cincinnati_revolution,22,23,230,192,31,7,6.646954545454546,10.454545454545455,0.8347826086956521,0.8914728682170543,0.9846153846153847,0
2014,chicago_wildfire,revolution,21,11,341,273,51,17,4.061318181818181,16.238095238095237,0.8005865102639296,0.8926701570680629,0.9646643109540636,1
2014,chicago_wildfire,wind_chill,19,22,232,200,26,6,6.809428571428573,12.210526315789474,0.8620689655172413,0.9098039215686274,0.9852216748768473,0
2014,chicago_wildfire,detroit_mechanix,26,13,253,186,45,22,5.206884615384615,9.73076923076923,0.7351778656126482,0.8694158075601375,0.9637305699481865,1
2014,chicago_wildfire,cin,27,12,262,185,54,23,2.7422499999999994,9.703703703703704,0.7061068702290076,0.8506493506493507,0.9585492227979274,1
2014,chicago_wildfire,new_york_empire,17,22,287,244,34,9,5.586062500000001,16.88235294117647,0.8501742160278746,0.9025157232704403,0.9878542510121457,0
2014,chicago_wildfire,indianapolis_alleycats,19,25,269,232,30,7,6.470142857142856,14.157894736842104,0.862453531598513,0.9026845637583892,0.9957081545064378,0
2014,chicago_wildfire,madison_radicals,15,14,329,285,34,10,5.3518823529411765,21.933333333333334,0.8662613981762918,0.9113573407202216,0.9930313588850174,1
2014,san_jose_spiders,vancouver_riptide,37,25,262,210,39,13,6.978479999999999,7.081081081081081,0.8015267175572519,0.8762541806020067,0.9905660377358491,1
2014,san_jose_spiders,san_francisco_flamethrowers,20,16,241,199,27,15,6.541083333333333,12.05,0.8257261410788381,0.9060150375939849,0.9900497512437811,1
2014,san_jose_spiders,san_francisco_flamethrowers,21,22,215,147,54,14,4.923,10.238095238095237,0.6837209302325581,0.8174904942965779,0.9607843137254902,0
2014,san_jose_spiders,salt_lake_lions,37,18,236,171,49,16,6.2356428571428575,6.378378378378378,0.7245762711864406,0.8368794326241135,0.9827586206896551,1
2014,san_jose_spiders,vancouver_riptide,39,32,225,176,27,22,6.9317931034482765,5.769230769230769,0.7822222222222223,0.896414342629482,0.9943502824858758,1
2014,san_jose_spiders,seattle_raptors,23,14,240,179,47,14,6.509333333333333,10.434782608695652,0.7458333333333333,0.8421052631578947,0.988950276243094,1
2014,san_jose_spiders,vancouver_riptide,26,25,264,223,28,13,6.674400000000001,10.153846153846153,0.8446969696969697,0.9166666666666666,0.9823788546255506,1
2014,san_jose_spiders,seattle_raptors,24,21,244,182,51,11,6.30035294117647,10.166666666666666,0.7459016393442623,0.8413793103448276,0.9732620320855615,1
2014,san_jose_spiders,seattle_raptors,22,14,330,292,31,7,6.1771875,15.0,0.8848484848484849,0.9192200557103064,0.9931972789115646,1
2014,san_jose_spiders,toronto_rush,28,18,256,206,40,10,6.8052222222222225,9.142857142857142,0.8046875,0.8677966101694915,0.9951690821256038,1
2014,san_jose_spiders,salt_lake_lions,31,20,242,187,38,17,6.393882352941176,7.806451612903226,0.7727272727272727,0.88,0.9739583333333334,1
2014,san_jose_spiders,san_francisco_flamethrowers,23,17,294,231,44,19,6.535230769230768,12.782608695652174,0.7857142857142857,0.8828828828828829,0.9788135593220338,1
2014,san_jose_spiders,madison_radicals,23,20,289,249,30,10,6.995857142857143,12.565217391304348,0.8615916955017301,0.9116719242902208,0.9920318725099602,1
2014,san_jose_spiders,san_francisco_flamethrowers,26,16,292,251,32,9,7.0361,11.23076923076923,0.8595890410958904,0.9040247678018576,0.996031746031746,1
2014,san_jose_spiders,seattle_raptors,25,20,216,154,52,10,6.0864,8.64,0.7129629629629629,0.8120300751879699,0.9871794871794872,1
2014,san_jose_spiders,salt_lake_lions,37,12,244,188,35,21,6.568095238095237,6.594594594594595,0.7704918032786885,0.8745519713261649,1.0,1
2014,san_jose_spiders,san_francisco_flamethrowers,33,30,226,199,22,5,6.897578947368421,6.848484848484849,0.8805309734513275,0.9186991869918699,0.9900497512437811,1
2014,new_york_empire,toronto_rush,20,22,201,144,43,14,7.716857142857146,10.05,0.7164179104477612,0.8410041841004184,0.9664429530201343,0
2014,new_york_empire,dc_breeze,26,31,277,231,34,12,6.172074074074073,10.653846153846153,0.8339350180505415,0.8964401294498382,0.9914163090128756,0
2014,new_york_empire,toronto_rush,16,31,255,197,46,12,6.141625,15.9375,0.7725490196078432,0.8614864864864865,0.9752475247524752,0
2014,new_york_empire,rochester_dragons,25,9,297,235,45,17,5.867608695652173,11.88,0.7912457912457912,0.8761061946902655,0.9873949579831933,1
2014,new_york_empire,montreal_royal,26,21,277,241,23,13,5.890407407407408,10.653846153846153,0.8700361010830325,0.9264214046822743,0.9958677685950413,1
2014,new_york_empire,toronto_rush,18,21,261,212,40,9,6.68585,14.5,0.8122605363984674,0.867109634551495,1.0,0
2014,new_york_empire,philly_phoenix,27,16,261,212,36,13,6.7056000000000004,9.666666666666666,0.8122605363984674,0.8817567567567568,0.9953051643192489,1
2014,new_york_empire,rochester_dragons,24,13,229,178,32,19,5.792772727272728,9.541666666666666,0.777292576419214,0.8807692307692307,0.994413407821229,1
2014,new_york_empire,dc_breeze,21,13,272,208,49,15,5.719150000000001,12.952380952380953,0.7647058823529411,0.8526645768025078,0.9904761904761905,1
2014,new_york_empire,chicago_wildfire,22,17,310,267,27,16,5.864227272727273,14.090909090909092,0.8612903225806452,0.9253731343283582,0.9925650557620818,1
2014,new_york_empire,montreal_royal,24,16,290,240,30,20,5.6638,12.083333333333334,0.8275862068965517,0.9177215189873418,0.9836065573770492,1
2014,new_york_empire,montreal_royal,17,16,269,231,24,14,6.823052631578946,15.823529411764707,0.8587360594795539,0.9275862068965517,0.9871794871794872,1
2014,new_york_empire,dc_breeze,13,14,363,295,55,13,5.674066666666667,27.923076923076923,0.8126721763085399,0.8768115942028986,0.9866220735785953,0
2014,new_york_empire,rochester_dragons,27,8,269,202,47,20,6.203846153846154,9.962962962962964,0.7509293680297398,0.8594249201277955,0.9853658536585366,1
2014,new_york_empire,dc_breeze,31,23,244,204,28,12,5.590299999999999,7.870967741935484,0.8360655737704918,0.9003690036900369,0.9951219512195122,1
2014,new_york_empire,philly_phoenix,20,10,335,262,53,20,5.383136363636364,16.75,0.7820895522388059,0.8769633507853403,0.9776119402985075,1
2014,san_francisco_flamethrowers,salt_lake_lions,31,22,72,21,37,14,5.050842105263158,2.3225806451612905,0.2916666666666667,0.6728971962616822,0.9130434782608695,1
2014,san_francisco_flamethrowers,salt_lake_lions,33,25,65,11,37,17,5.326533333333333,1.9696969696969697,0.16923076923076924,0.65,0.8461538461538461,1
2014,san_francisco_flamethrowers,san_jose_spiders,17,23,307,240,54,13,3.9910000000000005,18.058823529411764,0.7817589576547231,0.8746438746438746,0.96,0
2014,san_francisco_flamethrowers,san_jose_spiders,30,33,326,298,24,4,6.3513214285714295,10.866666666666667,0.9141104294478528,0.9394812680115274,0.9900332225913622,0
2014,san_francisco_flamethrowers,san_jose_spiders,16,20,334,290,37,7,6.121058823529412,20.875,0.8682634730538922,0.9100817438692098,0.9863945578231292,0
2014,san_francisco_flamethrowers,vancouver_riptide,29,20,276,225,36,15,6.308629629629631,9.517241379310345,0.8152173913043478,0.8961038961038961,0.982532751091703,1
2014,san_francisco_flamethrowers,salt_lake_lions,19,16,243,161,72,10,4.478400000000001,12.789473684210526,0.6625514403292181,0.7941176470588235,0.9470588235294117,1
2014,san_francisco_flamethrowers,vancouver_riptide,20,16,300,231,56,13,3.764863636363636,15.0,0.77,0.8547008547008547,0.9788135593220338,1
2014,san_francisco_flamethrowers,vancouver_riptide,23,18,309,235,60,14,3.98225,13.434782608695652,0.7605177993527508,0.8442622950819673,0.9873949579831933,1
2014,san_francisco_flamethrowers,seattle_raptors,23,17,321,247,60,14,4.62624,13.956521739130435,0.7694704049844237,0.856,0.9762845849802372,1
2014,san_francisco_flamethrowers,san_jose_spiders,16,26,288,245,35,8,6.072705882352942,18.0,0.8506944444444444,0.9056603773584906,0.98,0
2014,san_francisco_flamethrowers,san_jose_spiders,22,21,262,193,53,16,3.445272727272727,11.909090909090908,0.7366412213740458,0.8562091503267973,0.9554455445544554,1
2014,san_francisco_flamethrowers,salt_lake_lions,32,9,283,201,61,21,4.990575757575757,8.84375,0.7102473498233216,0.8397626112759644,0.9663461538461539,1
2014,san_francisco_flamethrowers,seattle_raptors,17,13,286,224,48,14,5.290368421052633,16.823529411764707,0.7832167832167832,0.8666666666666667,0.9824561403508771,1
2014,san_francisco_flamethrowers,seattle_raptors,29,16,269,188,59,22,4.3424,9.275862068965518,0.6988847583643123,0.840625,0.9591836734693877,1
2014,vancouver_riptide,seattle_raptors,21,16,247,192,28,27,4.190736842105263,11.761904761904763,0.7773279352226721,0.9356060606060606,0.9458128078817734,1
2014,vancouver_riptide,san_jose_spiders,25,37,313,259,42,12,4.756576923076922,12.52,0.8274760383386581,0.8917378917378918,0.9847908745247148,0
2014,vancouver_riptide,san_francisco_flamethrowers,16,20,249,186,52,11,4.988944444444443,15.5625,0.7469879518072289,0.8355704697986577,0.9841269841269841,0
2014,vancouver_riptide,san_fransisco_flamethrowers,20,29,269,214,42,13,4.522333333333333,13.45,0.7955390334572491,0.8790849673202614,0.9771689497716894,0
2014,vancouver_riptide,san_jose_spiders,32,39,321,269,38,14,2.7663636363636366,10.03125,0.838006230529595,0.9042253521126761,0.9853479853479854,0
2014,vancouver_riptide,salt_lake_lions,29,14,54,3,33,18,2.221709677419355,1.8620689655172413,0.05555555555555555,0.6206896551724138,1.0,1
2014,vancouver_riptide,salt_lake_city_lions,37,9,248,168,60,20,5.874631578947369,6.702702702702703,0.6774193548387096,0.8239202657807309,0.96,1
2014,vancouver_riptide,salt_lake_lions,21,12,86,3,73,10,1.8191428571428574,4.095238095238095,0.03488372093023256,0.5408805031446541,1.0,1
2014,vancouver_riptide,seattle_raptors,24,19,284,231,35,18,1.7397142857142858,11.833333333333334,0.8133802816901409,0.9131832797427653,0.9665271966527197,1
2014,vancouver_riptide,salt_lake_city_lions,40,28,289,232,37,20,4.735857142857142,7.225,0.8027681660899654,0.903125,0.9747899159663865,1
2014,vancouver_riptide,san_jose_spiders,25,26,282,243,29,10,6.369458333333334,11.28,0.8617021276595744,0.9096774193548387,0.9959016393442623,0
2014,vancouver_riptide,seattle_raptors,21,18,248,196,39,13,5.281428571428571,11.80952380952381,0.7903225806451613,0.8888888888888888,0.9607843137254902,1
2014,vancouver_riptide,seattle_raptors,28,26,281,229,37,15,4.352222222222222,10.035714285714286,0.8149466192170819,0.8949044585987261,0.9828326180257511,1
2014,vancouver_riptide,san_francisco_flamthrowers,18,23,265,190,53,22,4.431214285714286,14.722222222222221,0.7169811320754716,0.8660130718954249,0.9405940594059405,0
2014,indianapolis_alleycats,detroit_mechanix,30,22,261,212,22,27,2.6223684210526317,8.7,0.8122605363984674,0.9321428571428572,0.986046511627907,1
2014,indianapolis_alleycats,detroit_mechanix,27,19,265,209,42,14,5.84451851851852,9.814814814814815,0.7886792452830189,0.8717105263157895,0.9858490566037735,1
2014,indianapolis_alleycats,minnesota_wind_chill,7,11,108,93,15,0,7.141166666666667,15.428571428571429,0.8611111111111112,0.8780487804878049,1.0,0
2014,indianapolis_alleycats,cincinatti_revolutionv,23,22,240,202,33,5,2.2684782608695655,10.434782608695652,0.8416666666666667,0.8856088560885609,0.9901960784313726,1
2014,indianapolis_alleycats,madison_radicals,18,27,273,218,44,11,8.02935294117647,15.166666666666666,0.7985347985347986,0.8892508143322475,0.956140350877193,0
2014,indianapolis_alleycats,madison_radicals,12,23,360,310,45,5,3.718,30.0,0.8611111111111112,0.9045226130653267,0.9779179810725552,0
2014,indianapolis_alleycats,madison_radicals,16,25,320,272,42,6,4.980277777777777,20.0,0.85,0.8938547486033519,0.9855072463768116,0
2014,indianapolis_alleycats,cincinnati_revolution,29,15,253,206,29,18,1.8276666666666666,8.724137931034482,0.8142292490118577,0.9100719424460432,0.9809523809523809,1
2014,indianapolis_alleycats,madison_radicals,21,26,241,189,37,15,12.38152380952381,11.476190476190476,0.7842323651452282,0.8763636363636363,0.984375,0
2014,indianapolis_alleycats,chicago_wildfire,25,19,255,218,22,15,7.79303846153846,10.2,0.8549019607843137,0.9340659340659341,0.9819819819819819,1
2014,indianapolis_alleycats,minnesota_wind_chill,15,25,330,273,46,11,4.131142857142858,22.0,0.8272727272727273,0.8967391304347826,0.9715302491103203,0
2014,indianapolis_alleycats,chicago_wildfire,19,20,301,227,59,15,5.6232500000000005,15.842105263157896,0.7541528239202658,0.8775510204081632,0.930327868852459,0
2014,indianapolis_alleycats,minnesota_wind_chill,22,21,156,101,42,13,5.792761904761905,7.090909090909091,0.6474358974358975,0.8041237113402062,0.9619047619047619,1
2014,indianapolis_alleycats,detroit_mechanix,22,16,310,229,64,17,4.834136363636364,14.090909090909092,0.7387096774193549,0.8469945355191257,0.9662447257383966,1
2014,indianapolis_alleycats,cincinnati_revolution,24,20,330,277,36,17,5.658923076923078,13.75,0.8393939393939394,0.9217877094972067,0.9719298245614035,1
2014,minnesota_wind_chill,chicago_wildfire,22,19,335,305,15,15,6.090695652173913,15.227272727272727,0.9104477611940298,0.9654178674351584,0.9902597402597403,1
2014,minnesota_wind_chill,detroit_mechanix,29,18,315,262,28,25,7.060103448275862,10.862068965517242,0.8317460317460318,0.9347181008902077,0.9776119402985075,1
2014,minnesota_wind_chill,chicago_wildfire,19,27,258,211,32,15,5.7223500000000005,13.578947368421053,0.8178294573643411,0.9214285714285714,0.9547511312217195,0
