Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-06-22 19:49,AUDL,Dallas Roughnecks,71,D,0,1,Defense,Pull,,,Dustin,5.796,Roney,Patterso,Dustin,Lootens,Clary,Anderson,O'Bryan,,,,,,,,,,,,,,,,,,,,,,0
2019-06-22 19:49,AUDL,Dallas Roughnecks,71,D,0,1,Defense,Goal,,,Anonymous,,Roney,Patterso,Dustin,Lootens,Clary,Anderson,O'Bryan,,,,,,,,,,,,,,,,,,,,,,69
2019-06-22 19:49,AUDL,Dallas Roughnecks,43,O,1,1,Offense,Catch,Roney,Repasky,,,Roney,Hiser,Dustin,Seuntjen,Lane,Vickroy,Repasky,,,,,,,,,,,,,,,,,,,,,,90
2019-06-22 19:49,AUDL,Dallas Roughnecks,43,O,1,1,Offense,Catch,Repasky,Roney,,,Roney,Hiser,Dustin,Seuntjen,Lane,Vickroy,Repasky,,,,,,,,,,,,,,,,,,,,,,99
2019-06-22 19:49,AUDL,Dallas Roughnecks,43,O,1,1,Offense,Throwaway,Roney,Anonymous,,,Roney,Hiser,Dustin,Seuntjen,Lane,Vickroy,Repasky,,,,,,,,,,,,,,,,,,,,,,103
2019-06-22 19:49,AUDL,Dallas Roughnecks,43,O,1,1,Defense,Throwaway,,,Anonymous,,Roney,Hiser,Dustin,Seuntjen,Lane,Vickroy,Repasky,,,,,,,,,,,,,,,,,,,,,,127
2019-06-22 19:49,AUDL,Dallas Roughnecks,43,O,1,1,Offense,Goal,Vickroy,Lane,,,Roney,Hiser,Dustin,Seuntjen,Lane,Vickroy,Repasky,,,,,,,,,,,,,,,,,,,,,,131
2019-06-22 19:49,AUDL,Dallas Roughnecks,70,D,1,2,Defense,Pull,,,Dustin,6.578,Franklin,Patterso,Dustin,Lootens,Clary,O'Bryan,Patel,,,,,,,,,,,,,,,,,,,,,,180
2019-06-22 19:49,AUDL,Dallas Roughnecks,70,D,1,2,Defense,Goal,,,Anonymous,,Franklin,Patterso,Dustin,Lootens,Clary,O'Bryan,Patel,,,,,,,,,,,,,,,,,,,,,,248
2019-06-22 19:49,AUDL,Dallas Roughnecks,18,O,2,2,Offense,Catch,Roney,Anonymous,,,Franklin,Roney,Hiser,Seuntjen,Lane,Vickroy,O'Bryan,,,,,,,,,,,,,,,,,,,,,,328
