Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-06-18 17:16,,Philadelphia Phoenix,77,D,3,2,Offense,Goal,Jagt B,Drost R,,,Cofer C,Lemar M,Wodatc J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,514
2017-06-18 17:16,,Philadelphia Phoenix,135,D,4,2,Defense,Pull,,,Wodatc J,6.682,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,574
2017-06-18 17:16,,Philadelphia Phoenix,135,D,4,2,Defense,D,,,Drost R,,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,635
2017-06-18 17:16,,Philadelphia Phoenix,135,D,4,2,Offense,Catch,Drost R,Wodatc J,,,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,639
2017-06-18 17:16,,Philadelphia Phoenix,135,D,4,2,Offense,Throwaway,Wodatc J,Anonymous,,,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,645
2017-06-18 17:16,,Philadelphia Phoenix,135,D,4,2,Defense,Throwaway,,,Anonymous,,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,691
2017-06-18 17:16,,Philadelphia Phoenix,135,D,4,2,Offense,Goal,Alorro J,Jagt B,,,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,707
2017-06-18 17:16,,Philadelphia Phoenix,143,D,4,3,Defense,PullOb,,,Wodatc J,,Cofer C,Lemar M,Wodatc J,Alorro J,Jagt B,Taylor S,Babbit J,Ward R,,,,,,,,,,,,,,,,,,,,,774
2017-06-18 17:16,,Philadelphia Phoenix,143,D,4,3,Defense,Goal,,,Anonymous,,Cofer C,Lemar M,Wodatc J,Alorro J,Jagt B,Taylor S,Babbit J,Ward R,,,,,,,,,,,,,,,,,,,,,915
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Offense,Catch,Garvey H,Keegan S,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,972
