Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Catch,Daigle F,Mbae Vog,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,102,Field,0.375,0.240,Field,0.453,0.361,yds,8.9,6.4,6.2,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Catch,Mbae Vog,Quinlan,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,112,Field,0.453,0.361,Field,0.533,0.469,yds,8.6,5.8,6.4,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Throwaway,Quinlan,Anonymous,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,116,Field,0.533,0.469,Endzone B,0.528,0.629,yds,48.7,8.5,47.9,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,127,Endzone B,0.448,0.592,Endzone B,0.117,0.324,yds,15.7,14.3,-6.6,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,131,Endzone B,0.117,0.324,Field,0.846,0.173,yds,16.7,8.1,-14.6,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,135,Field,0.846,0.173,Field,0.650,0.157,yds,15.7,0.8,-15.7,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,139,Field,0.650,0.157,Field,0.528,0.132,yds,9.8,1.3,-9.7,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,Throwaway,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,143,Field,0.528,0.132,Endzone A,0.800,0.511,yds,50.5,20.2,-46.3,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Catch,Daigle F,Quinlan,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,160,Endzone A,0.683,0.490,Field,0.033,0.282,yds,14.3,11.1,9.0,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Catch,Quinlan,Saunders,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,163,Field,0.033,0.282,Field,0.036,0.577,yds,15.7,15.7,0.2,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Catch,Saunders,Quinlan,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,166,Field,0.036,0.577,Field,0.059,0.419,yds,8.6,8.4,1.8,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Throwaway,Quinlan,Anonymous,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,172,Field,0.059,0.419,Field,0.617,0.538,yds,45.1,6.3,44.7,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,177,Field,0.631,0.539,Field,0.607,0.771,yds,12.5,12.4,-2.0,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,181,Field,0.607,0.771,Field,0.533,0.770,yds,5.9,0.1,-5.9,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,186,Field,0.533,0.770,Field,0.528,0.549,yds,11.8,11.8,-0.4,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,D,,,Bonnaud,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,193,Field,0.528,0.549,Endzone A,0.603,0.294,yds,52.0,13.6,-50.2,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Offense,Drop,Daigle F,Genest A,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,213,Field,0.000,0.205,Field,0.104,0.932,yds,39.7,38.8,8.3,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,217,Field,0.101,0.925,Field,0.085,0.654,yds,14.5,14.5,-1.2,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,221,Field,0.085,0.654,Field,0.198,0.529,yds,11.2,6.7,9.0,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,226,Field,0.198,0.529,Field,0.241,0.420,yds,6.7,5.8,3.4,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,229,Field,0.241,0.420,Field,0.159,0.744,yds,18.5,17.3,-6.5,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,234,Field,0.159,0.744,Field,0.243,0.563,yds,11.7,9.7,6.6,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,337,Field,0.243,0.563,Field,0.335,0.569,yds,7.4,0.3,7.4,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,341,Field,0.335,0.569,Field,0.234,0.348,yds,14.3,11.8,-8.1,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,345,Field,0.234,0.348,Field,0.246,0.138,yds,11.2,11.2,1.0,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,349,Field,0.246,0.138,Field,0.296,0.387,yds,13.9,13.3,4.0,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,352,Field,0.296,0.387,Field,0.244,0.504,yds,7.5,6.2,-4.2,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,355,Field,0.244,0.504,Field,0.075,0.754,yds,19.0,13.3,-13.5,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,OpponentCatch,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,361,Field,0.075,0.754,Field,0.217,0.576,yds,14.8,9.5,11.4,
2017-05-20 18:34,AUDL,DC Breeze,327,O,0,2,Defense,Goal,,,Anonymous,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,367,Field,0.217,0.576,Endzone A,0.703,0.810,yds,26.4,12.4,-23.3,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,OpponentPull,Anonymous,Anonymous,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,427,Endzone A,0.841,0.517,Endzone B,0.859,0.711,yds,100.9,10.3,-100.3,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Daigle F,Genest A,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,445,Endzone B,0.831,0.710,Field,0.966,0.782,yds,19.7,3.9,19.4,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Genest A,Mbae Vog,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,449,Field,0.966,0.782,Field,0.656,0.399,yds,32.1,20.4,24.8,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Mbae Vog,Daigle F,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,455,Field,0.656,0.399,Field,0.659,0.514,yds,6.2,6.2,-0.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Daigle F,Genest A,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,459,Field,0.659,0.514,Field,0.749,0.648,yds,10.1,7.1,-7.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Genest A,Saunders,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,463,Field,0.749,0.648,Field,0.591,0.745,yds,13.7,5.2,12.7,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Saunders,Voelpel,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,467,Field,0.591,0.745,Field,0.511,0.956,yds,12.9,11.2,6.4,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Voelpel,Genest A,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,471,Field,0.511,0.956,Field,0.389,0.564,yds,23.0,20.9,9.7,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Throwaway,Genest A,Anonymous,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,474,Field,0.389,0.564,Endzone A,0.631,0.226,yds,42.5,18.0,38.5,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,490,Endzone A,0.762,0.237,Endzone A,0.752,0.468,yds,12.3,12.3,0.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,495,Endzone A,0.752,0.468,Endzone A,0.690,0.164,yds,16.2,16.2,1.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,Throwaway,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,506,Endzone A,0.690,0.164,Field,0.993,0.780,yds,91.7,32.8,-85.6,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Daigle F,Quinlan,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,527,Field,0.974,0.763,Field,0.873,0.538,yds,14.5,12.0,8.1,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Quinlan,Bonnaud,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,534,Field,0.873,0.538,Field,0.677,0.536,yds,15.7,0.1,15.7,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Throwaway,Bonnaud,Anonymous,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,544,Field,0.677,0.536,Field,0.093,0.480,yds,46.7,3.0,46.6,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,549,Field,0.088,0.581,Field,0.078,0.383,yds,10.6,10.5,0.8,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,553,Field,0.078,0.383,Field,0.139,0.215,yds,10.2,9.0,-4.9,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,556,Field,0.139,0.215,Field,0.312,0.515,yds,21.1,16.0,-13.8,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,561,Field,0.312,0.515,Field,0.380,0.411,yds,7.8,5.6,-5.4,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,566,Field,0.380,0.411,Field,0.343,0.255,yds,8.8,8.3,2.9,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,570,Field,0.343,0.255,Field,0.553,0.198,yds,17.0,3.0,-16.7,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,575,Field,0.553,0.198,Field,0.629,0.183,yds,6.2,0.8,-6.1,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,579,Field,0.629,0.183,Field,0.590,0.508,yds,17.6,17.3,3.1,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,583,Field,0.590,0.508,Field,0.677,0.527,yds,7.1,1.0,-7.0,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,589,Field,0.677,0.527,Field,0.662,0.676,yds,8.0,7.9,1.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,D,,,Genest A,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,597,Field,0.662,0.676,Endzone B,0.207,0.617,yds,31.3,3.2,-31.1,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Genest A,Daigle F,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,611,Endzone B,0.079,0.639,Endzone B,0.145,0.721,yds,4.6,4.4,-1.3,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Daigle F,Genest A,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,617,Endzone B,0.145,0.721,Field,0.996,0.843,yds,7.2,6.5,3.3,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Catch,Genest A,Quinlan,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,624,Field,0.996,0.843,Field,0.920,0.586,yds,15.0,13.7,6.1,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Offense,Throwaway,Quinlan,Anonymous,,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,637,Field,0.920,0.586,Field,0.019,0.675,yds,72.2,4.8,72.0,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,640,Endzone A,0.931,0.745,Field,0.211,0.796,yds,18.4,2.7,-18.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,644,Field,0.211,0.796,Field,0.321,0.629,yds,12.6,9.0,-8.8,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,659,Field,0.321,0.629,Field,0.874,0.817,yds,45.3,10.0,-44.2,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,OpponentCatch,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,669,Field,0.874,0.817,Field,0.795,0.449,yds,20.6,19.6,6.4,
2017-05-20 18:34,AUDL,DC Breeze,255,O,0,3,Defense,Goal,,,Anonymous,,Voelpel,Genest A,Mbae Vog,Bonnaud,Saunders,Quinlan,Daigle F,,,,,,,,,,,,,,,,,,,,,,680,Field,0.795,0.449,Endzone B,0.134,0.673,yds,22.5,11.9,-19.1,
2017-05-20 18:34,AUDL,DC Breeze,40,O,1,3,Offense,OpponentPull,Anonymous,Anonymous,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,731,Endzone B,0.193,0.414,Field,0.026,0.589,yds,82.3,9.3,-81.8,
2017-05-20 18:34,AUDL,DC Breeze,40,O,1,3,Offense,Catch,Rick M,Bonneau,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,741,Field,0.013,0.568,Field,0.187,0.381,yds,17.1,10.0,13.9,
2017-05-20 18:34,AUDL,DC Breeze,40,O,1,3,Offense,Catch,Bonneau,Monfette,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,748,Field,0.187,0.381,Field,0.315,0.250,yds,12.4,7.0,10.2,
2017-05-20 18:34,AUDL,DC Breeze,40,O,1,3,Offense,Catch,Monfette,Ferraro,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,752,Field,0.315,0.250,Field,0.380,0.523,yds,15.4,14.5,5.2,
2017-05-20 18:34,AUDL,DC Breeze,40,O,1,3,Offense,Catch,Ferraro,Arsenaul,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,757,Field,0.380,0.523,Field,0.450,0.301,yds,13.1,11.8,5.6,
2017-05-20 18:34,AUDL,DC Breeze,40,O,1,3,Offense,Catch,Arsenaul,Monfette,,,Taylor J,Danduran,Ferraro,Bonneau,Monfette,Rick M,Arsenaul,,,,,,,,,,,,,,,,,,,,,,761,Field,0.450,0.301,Field,0.573,0.508,yds,14.8,11.0,9.9,
