Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-06-17 18:55,,Dallas,134,D,0,1,Defense,Pull,,,Graman B,9.578,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,0
2017-06-17 18:55,,Dallas,134,D,0,1,Defense,D,,,Graman B,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,4
2017-06-17 18:55,,Dallas,134,D,0,1,Offense,Throwaway,Graman B,Anonymous,,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,128
2017-06-17 18:55,,Dallas,134,D,0,1,Defense,Goal,,,Anonymous,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,132
2017-06-17 18:55,,Dallas,23,O,0,2,Offense,Catch,Schafe J,Wilder C,,,Biersc M,Richar D,Wilder C,Pollac E,Davis A,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,251
2017-06-17 18:55,,Dallas,23,O,0,2,Offense,Catch,Wilder C,Walch A,,,Biersc M,Richar D,Wilder C,Pollac E,Davis A,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,260
2017-06-17 18:55,,Dallas,23,O,0,2,Offense,Catch,Walch A,Schafe J,,,Biersc M,Richar D,Wilder C,Pollac E,Davis A,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,264
2017-06-17 18:55,,Dallas,23,O,0,2,Offense,Throwaway,Schafe J,Anonymous,,,Biersc M,Richar D,Wilder C,Pollac E,Davis A,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,268
2017-06-17 18:55,,Dallas,23,O,0,2,Defense,Goal,,,Anonymous,,Biersc M,Richar D,Wilder C,Pollac E,Davis A,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,272
2017-06-17 18:55,,Dallas,11,O,0,3,Offense,Throwaway,Graman B,Anonymous,,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,379
2017-06-17 18:55,,Dallas,11,O,0,3,Defense,Goal,,,Anonymous,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Walch A,Matthi M,,,,,,,,,,,,,,,,,,,,,,388
2017-06-17 18:55,,Dallas,27,O,1,3,Offense,Catch,Schafe J,Wilder C,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,387
2017-06-17 18:55,,Dallas,27,O,1,3,Offense,Catch,Wilder C,Walch A,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,396
2017-06-17 18:55,,Dallas,27,O,1,3,Offense,Catch,Walch A,Richar D,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,400
2017-06-17 18:55,,Dallas,27,O,1,3,Offense,Catch,Richar D,Davis A,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,404
2017-06-17 18:55,,Dallas,27,O,1,3,Offense,Catch,Davis A,Schafe J,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,408
2017-06-17 18:55,,Dallas,27,O,1,3,Offense,Goal,Schafe J,Biersc M,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,412
2017-06-17 18:55,,Dallas,10,D,2,3,Defense,Pull,,,Cunnin C,6.141,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,512
2017-06-17 18:55,,Dallas,10,D,2,3,Defense,Throwaway,,,Anonymous,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,516
2017-06-17 18:55,,Dallas,10,D,2,3,Offense,Goal,Matthi M,Hays M,,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,520
2017-06-17 18:55,,Dallas,6,D,2,4,Defense,Pull,,,Cunnin C,6.553,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,640
2017-06-17 18:55,,Dallas,6,D,2,4,Defense,Goal,,,Anonymous,,Orloff R,Cunnin C,Vargas C,Graman B,Walter M,Hays M,Matthi M,,,,,,,,,,,,,,,,,,,,,,644
2017-06-17 18:55,,Dallas,143,O,2,5,Offense,Catch,Davis A,Richar D,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,643
2017-06-17 18:55,,Dallas,143,O,2,5,Offense,Catch,Richar D,Schafe J,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,652
2017-06-17 18:55,,Dallas,143,O,2,5,Offense,Catch,Schafe J,Walch A,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,656
2017-06-17 18:55,,Dallas,143,O,2,5,Offense,Catch,Walch A,Richar D,,,Biersc M,Richar D,Pollac E,Davis A,Wilder C,Schafe J,Walch A,,,,,,,,,,,,,,,,,,,,,,660
